patient_num,patient_filename,accuracy,calibration,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf
1,./mainpage/dataset/train_dir/0-1-patient53733_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.05, \""1\"": 0.05}""",1,1,1,1,5,0,3,3,3,3
2,./mainpage/dataset/train_dir/0-0-patient33170_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.045000000000000005, \""1\"": 0.05}""",0,0,1,1,5,0,3,3,3,3
3,./mainpage/dataset/train_dir/0-1-patient11961_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.045000000000000005, \""1\"": 0.05}""",1,1,1,1,5,0,3,3,3,3
4,./mainpage/dataset/train_dir/0-1-patient42854_study4_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.04050000000000001, \""1\"": 0.05}""",1,1,1,,5,0,3,3,3,3
5,./mainpage/dataset/train_dir/0-0-patient52835_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.04050000000000001, \""1\"": 0.05}""",0,0,0,1,3,1,4,4,4,4
1,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",0,0,0,0,3,0,3,3,3,3,370,"12/03/2020, 18:25:30",Carolyn
2,./mainpage/dataset/test_dir/0-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,10,"12/03/2020, 18:25:46",Carolyn
3,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",0,0,0,0,4,1,3,4,1,4,42,"12/03/2020, 18:26:32",Carolyn
4,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,4,0,3,3,3,3,13,"12/03/2020, 18:26:50",Carolyn
5,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",0,0,0,0,3,0,3,3,3,3,8,"12/03/2020, 18:27:03",Carolyn
6,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",0,0,0,0,4,1,4,5,1,4,22,"12/03/2020, 18:27:31",Carolyn
7,./mainpage/dataset/test_dir/0-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,4,0,3,3,3,3,77,"12/03/2020, 18:28:51",Carolyn
8,./mainpage/dataset/test_dir/0-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,1,0,5,0,3,3,3,3,67,"12/03/2020, 18:30:02",Carolyn
9,./mainpage/dataset/test_dir/0-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",0,0,0,0,3,1,4,5,2,4,27,"12/03/2020, 18:30:34",Carolyn
10,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,6,"12/03/2020, 18:30:44",Carolyn
