patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.90000,0.98942,0,0,0,1,3,0,3,3,3,3,17,"05/23/2021, 19:50:17",John
2,./mainpage/dataset/test_dir/0-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.715}""","""{\""0\"": 0.027, \""1\"": 0.03}""",70.80000,0.72897,1,0,1,0,4,0,3,3,3,3,17,"05/23/2021, 19:50:47",John
3,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.715}""","""{\""0\"": 0.027, \""1\"": 0.03}""",74.90000,0.75230,1,1,1,0,3,1,4,2,2,4,31,"05/23/2021, 19:51:33",John
4,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.715}""","""{\""0\"": 0.027, \""1\"": 0.03}""",100.00000,0.98450,1,1,1,1,3,0,3,3,3,3,8,"05/23/2021, 19:52:06",John
5,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",91.00000,0.92222,1,1,1,1,3,0,3,3,3,3,7,"05/23/2021, 19:52:39",John
6,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.73}""","""{\""0\"": 0.02187, \""1\"": 0.03}""",94.00000,0.92934,0,0,0,0,3,1,4,4,3,3,17,"05/23/2021, 19:53:08",John
7,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.73}""","""{\""0\"": 0.02187, \""1\"": 0.03}""",95.00000,0.96082,1,1,1,1,4,0,3,3,3,3,8,"05/23/2021, 19:53:41",John
8,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.72}""","""{\""0\"": 0.019683000000000003, \""1\"": 0.03}""",70.20000,0.69068,1,1,1,0,3,0,3,3,3,3,11,"05/23/2021, 19:54:03",John
9,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.72}""","""{\""0\"": 0.019683000000000003, \""1\"": 0.03}""",93.20000,0.92450,0,0,0,1,3,1,4,2,2,4,18,"05/23/2021, 19:54:46",John
10,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.73}""","""{\""0\"": 0.017714700000000003, \""1\"": 0.03}""",98.60000,0.98706,1,1,1,1,3,0,3,3,3,3,6,"05/23/2021, 19:55:18",John
11,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.015943230000000003, \""1\"": 0.03}""",63.40000,0.62230,1,0,1,0,2,0,3,3,3,3,8,"05/23/2021, 19:59:34",John
12,./mainpage/dataset/test_dir/1-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.015943230000000003, \""1\"": 0.03}""",55.00000,0.56524,1,0,1,0,2,1,2,3,2,3,19,"05/23/2021, 20:00:07",John
13,./mainpage/dataset/test_dir/1-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.015943230000000003, \""1\"": 0.03}""",73.10000,0.71410,1,1,1,1,2,0,3,3,3,3,6,"05/23/2021, 20:00:39",John
14,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.695}""","""{\""0\"": 0.015943230000000003, \""1\"": 0.027}""",93.30000,0.94831,0,0,0,1,3,0,3,3,3,3,7,"05/23/2021, 20:01:11",John
15,./mainpage/dataset/test_dir/1-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.75}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.027}""",56.20000,0.60107,1,0,0,0,2,1,2,2,3,3,18,"05/23/2021, 20:01:40",John
16,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.75}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.027}""",87.50000,0.87812,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 20:01:58",John
17,./mainpage/dataset/test_dir/0-1-patient07711_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.75}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.027}""",89.40000,0.89360,1,1,1,1,3,0,3,3,3,3,6,"05/23/2021, 20:02:32",John
18,./mainpage/dataset/test_dir/1-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.725}""","""{\""0\"": 0.012914016300000003, \""1\"": 0.027}""",87.30000,0.86671,1,0,1,0,2,1,3,2,3,3,21,"05/23/2021, 20:04:42",John
19,./mainpage/dataset/test_dir/1-1-patient26792_study9_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.725}""","""{\""0\"": 0.012914016300000003, \""1\"": 0.027}""",91.80000,0.90564,1,1,1,0,2,0,3,3,3,3,5,"05/23/2021, 20:04:59",John
20,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.725}""","""{\""0\"": 0.012914016300000003, \""1\"": 0.027}""",91.50000,0.95636,0,0,0,1,3,0,3,3,3,3,5,"05/23/2021, 20:05:30",John
21,./mainpage/dataset/test_dir/1-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.027}""",94.00000,0.91591,1,0,1,0,2,1,4,4,3,3,17,"05/23/2021, 20:05:58",John
22,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.027}""",85.30000,0.86037,1,0,1,0,2,0,3,3,3,3,5,"05/23/2021, 20:06:15",John
23,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.027}""",80.50000,0.83852,1,1,0,0,2,0,3,3,3,3,5,"05/23/2021, 20:06:32",John
24,./mainpage/dataset/test_dir/1-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.027}""",97.80000,0.95969,1,1,1,1,2,1,2,4,3,2,14,"05/23/2021, 20:07:11",John
25,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.76}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.0243}""",88.00000,0.84757,0,0,0,1,3,0,3,3,3,3,6,"05/23/2021, 20:07:42",John
26,./mainpage/dataset/test_dir/1-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.02187}""",57.40000,0.56608,1,0,0,0,3,0,3,3,3,3,10,"05/23/2021, 20:08:02",John
27,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.02187}""",96.00000,0.96446,1,1,1,0,2,1,3,4,3,3,16,"05/23/2021, 20:08:30",John
28,./mainpage/dataset/test_dir/1-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.02187}""",82.90000,0.85323,1,1,1,0,3,0,3,3,3,3,4,"05/23/2021, 20:08:47",John
29,./mainpage/dataset/test_dir/1-1-patient36374_study4_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.02187}""",62.30000,0.61727,1,1,1,0,3,0,3,3,3,3,5,"05/23/2021, 20:09:02",John
30,./mainpage/dataset/test_dir/1-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.75}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.02187}""",50.00000,0.45163,1,1,1,0,3,1,4,3,2,3,23,"05/23/2021, 20:09:36",John
