patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",72.30000,0.71971,1,0,1,0,3,0,3,3,3,3,24,"05/23/2021, 18:14:54",Shellie
2,./mainpage/dataset/test_dir/0-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",77.80000,0.77727,0,0,0,0,2,0,3,3,3,3,7,"05/23/2021, 18:15:10",Shellie
3,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",62.20000,0.67578,0,0,0,0,2,1,3,2,3,3,30,"05/23/2021, 18:15:47",Shellie
4,./mainpage/dataset/test_dir/0-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.90000,0.96835,1,1,1,0,3,0,3,3,3,3,23,"05/23/2021, 18:16:28",Shellie
5,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.10000,0.94161,1,1,1,0,1,0,3,3,3,3,8,"05/23/2021, 18:16:41",Shellie
6,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.40000,0.95112,0,0,0,0,3,1,3,2,3,4,25,"05/23/2021, 18:17:13",Shellie
7,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.90000,0.95922,1,1,1,0,4,0,3,3,3,3,7,"05/23/2021, 18:17:25",Shellie
8,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",74.60000,0.75602,1,1,0,0,2,0,3,3,3,3,6,"05/23/2021, 18:17:35",Shellie
9,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.40000,0.81530,1,0,0,0,2,1,3,2,3,3,21,"05/23/2021, 18:18:10",Shellie
10,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",73.70000,0.71555,0,1,1,0,2,0,3,3,3,3,6,"05/23/2021, 18:18:23",Shellie
11,./mainpage/dataset/test_dir/1-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.70000,0.91005,1,1,1,0,2,0,3,3,3,3,5,"05/23/2021, 18:18:33",Shellie
12,./mainpage/dataset/test_dir/0-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.70000,0.80177,1,1,1,0,3,1,3,3,3,4,25,"05/23/2021, 18:19:03",Shellie
13,./mainpage/dataset/test_dir/1-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",85.70000,0.83353,1,1,0,0,2,0,3,3,3,3,9,"05/23/2021, 18:19:16",Shellie
14,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.50000,0.96009,1,1,1,0,3,0,3,3,3,3,28,"05/23/2021, 18:19:49",Shellie
15,./mainpage/dataset/test_dir/1-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.30000,0.92890,1,0,0,0,2,1,3,3,3,3,19,"05/23/2021, 18:20:12",Shellie
16,./mainpage/dataset/test_dir/1-0-patient23938_study6_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",63.10000,0.68712,1,0,0,0,2,0,3,3,3,3,5,"05/23/2021, 18:20:23",Shellie
17,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.40000,0.90801,1,0,0,0,2,0,3,3,3,3,9,"05/23/2021, 18:20:36",Shellie
18,./mainpage/dataset/test_dir/0-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.10000,0.82308,0,0,0,0,2,1,3,3,3,4,17,"05/23/2021, 18:20:59",Shellie
