patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.60000,0.94317,1,1,1,0,4,0,3,3,3,3,35,"05/23/2021, 21:05:45",Glenn
2,./mainpage/dataset/test_dir/0-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.94936,1,1,1,0,4,0,3,3,3,3,14,"05/23/2021, 21:06:17",Glenn
3,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",86.20000,0.80951,1,1,1,0,4,1,3,3,4,5,56,"05/23/2021, 21:07:32",Glenn
4,./mainpage/dataset/test_dir/0-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.10000,0.85464,1,1,1,0,4,0,3,3,3,3,19,"05/23/2021, 21:08:14",Glenn
5,./mainpage/dataset/test_dir/0-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.70000,0.92860,0,0,0,0,5,0,3,3,3,3,18,"05/23/2021, 21:08:54",Glenn
6,./mainpage/dataset/test_dir/0-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.20000,0.87798,1,0,1,0,5,1,4,4,4,4,26,"05/23/2021, 21:09:46",Glenn
7,./mainpage/dataset/test_dir/0-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",62.20000,0.61351,1,1,1,0,4,0,3,3,3,3,27,"05/23/2021, 21:10:38",Glenn
8,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.50000,0.96040,1,1,1,0,5,0,3,3,3,3,8,"05/23/2021, 21:10:58",Glenn
9,./mainpage/dataset/test_dir/0-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",59.30000,0.56486,1,0,1,0,5,1,4,4,4,4,24,"05/23/2021, 21:11:43",Glenn
10,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",74.80000,0.74852,1,1,1,0,5,0,3,3,3,3,11,"05/23/2021, 21:12:06",Glenn
