patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.60000,0.88405,1,0,1,0,3,0,3,3,3,3,64,"05/23/2021, 18:33:58",Jason
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.60000,0.88405,1,0,1,0,3,0,3,3,3,3,67,"05/23/2021, 18:34:01",Jason
2,./mainpage/dataset/test_dir/0-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",99.20000,0.93115,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 18:34:21",Jason
3,./mainpage/dataset/test_dir/0-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.50000,0.83058,0,0,0,0,3,1,4,5,3,4,34,"05/23/2021, 18:35:06",Jason
4,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",65.60000,0.60616,1,1,1,0,4,0,3,3,3,3,13,"05/23/2021, 18:35:29",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,0,3,0,3,3,3,3,9,"05/23/2021, 18:35:50",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,0,3,0,3,3,3,3,11,"05/23/2021, 18:35:53",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,0,3,0,3,3,3,3,19,"05/23/2021, 18:35:59",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,0,3,0,3,3,3,3,24,"05/23/2021, 18:36:05",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,1,3,0,3,3,3,3,9,"05/23/2021, 18:36:06",Jason
5,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.705}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62750,1,1,1,1,3,0,3,3,3,3,8,"05/23/2021, 18:36:12",Jason
5,./mainpage/dataset/test_dir/0-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.7}""","""{\""0\"": 0.027, \""1\"": 0.03}""",74.60000,0.80445,0,0,0,0,3,0,3,3,3,3,7,"05/23/2021, 18:36:27",Jason
