patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.10000,0.92933,1,1,1,0,3,0,3,3,3,3,249,"05/23/2021, 20:19:01",A1FHS282JP487T
2,./mainpage/dataset/test_dir/0-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.30000,0.91211,1,1,1,0,3,0,3,3,3,3,11,"05/23/2021, 20:19:25",A1FHS282JP487T
3,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.50000,0.97345,0,0,0,0,3,0,3,3,3,3,15,"05/23/2021, 20:22:00",A1FHS282JP487T
4,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.40000,0.85616,0,0,0,0,3,0,3,3,3,3,68,"05/23/2021, 20:23:16",A1FHS282JP487T
5,./mainpage/dataset/test_dir/0-1-patient36374_study4_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.30000,0.87035,1,1,1,0,3,0,3,3,3,3,8,"05/23/2021, 20:23:35",A1FHS282JP487T
6,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.95440,0,0,1,0,3,0,3,3,3,3,17,"05/23/2021, 20:23:59",A1FHS282JP487T
7,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.40000,0.97927,0,0,0,0,3,0,3,3,3,3,7,"05/23/2021, 20:24:15",A1FHS282JP487T
8,./mainpage/dataset/test_dir/0-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.30000,0.89957,1,1,1,0,3,0,3,3,3,3,4,"05/23/2021, 20:24:27",A1FHS282JP487T
9,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.50000,0.90455,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 20:24:42",A1FHS282JP487T
10,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.20000,0.81694,1,1,1,0,3,0,3,3,3,3,7,"05/23/2021, 20:24:59",A1FHS282JP487T
11,./mainpage/dataset/test_dir/1-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.90000,0.83060,1,0,1,0,3,0,3,3,3,3,36,"05/23/2021, 20:25:48",A1FHS282JP487T
12,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",65.80000,0.65808,1,0,0,0,3,0,3,3,3,3,12,"05/23/2021, 20:26:10",A1FHS282JP487T
13,./mainpage/dataset/test_dir/0-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.70000,0.92655,0,1,0,0,3,0,3,3,3,3,9,"05/23/2021, 20:26:30",A1FHS282JP487T
14,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.20000,0.87339,1,1,1,0,3,0,3,3,3,3,9,"05/23/2021, 20:26:46",A1FHS282JP487T
15,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.70000,0.92537,0,0,1,0,3,0,3,3,3,3,46,"05/23/2021, 20:27:43",A1FHS282JP487T
16,./mainpage/dataset/test_dir/0-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.30000,0.91950,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 20:27:56",A1FHS282JP487T
17,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",52.30000,0.54774,1,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 20:28:09",A1FHS282JP487T
18,./mainpage/dataset/test_dir/1-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.94956,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 20:28:22",A1FHS282JP487T
19,./mainpage/dataset/test_dir/1-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.80000,0.88267,1,0,1,0,3,0,3,3,3,3,4,"05/23/2021, 20:28:33",A1FHS282JP487T
20,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.80000,0.69700,1,0,0,0,3,0,3,3,3,3,6,"05/23/2021, 20:28:46",A1FHS282JP487T
21,./mainpage/dataset/test_dir/1-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.50000,0.89591,1,1,0,0,3,0,3,3,3,3,8,"05/23/2021, 20:29:01",A1FHS282JP487T
22,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.70000,0.94016,1,1,1,0,3,0,3,3,3,3,19,"05/23/2021, 20:29:31",A1FHS282JP487T
23,./mainpage/dataset/test_dir/1-1-patient53848_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.70000,0.94055,1,1,0,0,3,0,3,3,3,3,9,"05/23/2021, 20:29:47",A1FHS282JP487T
24,./mainpage/dataset/test_dir/1-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.20000,0.81173,1,0,1,0,3,0,3,3,3,3,6,"05/23/2021, 20:30:03",A1FHS282JP487T
25,./mainpage/dataset/test_dir/1-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",54.80000,0.50635,1,0,0,0,3,0,3,3,3,3,7,"05/23/2021, 20:30:17",A1FHS282JP487T
26,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.93797,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 20:30:30",A1FHS282JP487T
