patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.8}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.30000,0.94502,0,0,0,0,3,0,3,3,3,3,24,"05/23/2021, 18:14:34",Alex
2,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.8}""","""{\""0\"": 0.03, \""1\"": 0.03}""",76.10000,0.73994,0,1,0,1,2,0,3,3,3,3,8,"05/23/2021, 18:14:58",Alex
3,./mainpage/dataset/test_dir/0-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",100.00000,0.97554,1,1,1,0,3,1,4,4,5,4,21,"05/23/2021, 18:16:07",Alex
4,./mainpage/dataset/test_dir/0-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",93.00000,0.88787,1,1,1,0,2,0,3,3,3,3,6,"05/23/2021, 18:16:25",Alex
5,./mainpage/dataset/test_dir/0-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",50.10000,0.49642,0,0,0,1,2,0,3,3,3,3,8,"05/23/2021, 18:17:07",Alex
6,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.73}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",89.10000,0.90079,0,0,0,0,3,1,4,4,4,5,20,"05/23/2021, 18:17:37",Alex
7,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.73}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",96.00000,0.93162,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 18:17:52",Alex
8,./mainpage/dataset/test_dir/0-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.73}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",52.30000,0.52595,1,0,0,0,2,0,3,3,3,3,10,"05/23/2021, 18:18:11",Alex
9,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.73}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",51.80000,0.54094,0,0,0,1,3,1,4,4,4,3,16,"05/23/2021, 18:18:44",Alex
10,./mainpage/dataset/test_dir/0-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.805}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",56.00000,0.56687,0,0,1,0,3,0,3,3,3,3,8,"05/23/2021, 18:19:30",Alex
11,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.805}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",52.40000,0.54704,0,1,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:19:46",Alex
12,./mainpage/dataset/test_dir/0-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.805}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",99.50000,0.98499,1,1,1,0,3,1,4,4,5,4,10,"05/23/2021, 18:20:18",Alex
13,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.805}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",71.10000,0.71973,1,0,1,1,2,0,3,3,3,3,6,"05/23/2021, 18:20:43",Alex
14,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",86.50000,0.87538,1,1,1,0,3,0,3,3,3,3,5,"05/23/2021, 18:21:01",Alex
15,./mainpage/dataset/test_dir/1-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",92.80000,0.95183,1,1,1,0,3,1,3,4,3,3,14,"05/23/2021, 18:21:40",Alex
16,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",96.60000,0.98030,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 18:22:07",Alex
17,./mainpage/dataset/test_dir/1-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",83.90000,0.85762,1,1,1,0,3,0,3,3,3,3,13,"05/23/2021, 18:23:19",Alex
18,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",97.20000,0.97953,0,0,0,0,2,1,3,3,3,4,14,"05/23/2021, 18:23:43",Alex
19,./mainpage/dataset/test_dir/1-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.77}""","""{\""0\"": 0.025515, \""1\"": 0.0315}""",72.10000,0.71861,1,0,1,1,4,0,3,3,3,3,7,"05/23/2021, 18:24:08",Alex
20,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.795}""","""{\""0\"": 0.025515, \""1\"": 0.033075}""",60.30000,0.63529,0,1,0,1,3,0,3,3,3,3,5,"05/23/2021, 18:24:56",Alex
21,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.78}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.033075}""",97.00000,0.97628,1,1,1,0,2,1,2,3,3,2,12,"05/23/2021, 18:25:18",Alex
22,./mainpage/dataset/test_dir/1-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.78}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.033075}""",76.30000,0.80755,1,0,1,1,3,0,3,3,3,3,7,"05/23/2021, 18:25:51",Alex
23,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.765}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.03472875}""",87.30000,0.90756,1,1,1,0,2,0,3,3,3,3,12,"05/23/2021, 18:26:20",Alex
24,./mainpage/dataset/test_dir/1-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.765}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.03472875}""",68.00000,0.67292,1,0,1,1,3,1,2,3,3,3,20,"05/23/2021, 18:27:08",Alex
25,./mainpage/dataset/test_dir/1-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.715}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.0364651875}""",94.20000,0.95147,1,0,1,0,2,0,3,3,3,3,14,"05/23/2021, 18:27:55",Alex
26,./mainpage/dataset/test_dir/1-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.715}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.0364651875}""",83.00000,0.84258,1,1,1,0,3,0,3,3,3,3,6,"05/23/2021, 18:29:08",Alex
27,./mainpage/dataset/test_dir/1-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.715}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.0364651875}""",93.10000,0.93931,1,0,1,0,3,1,3,3,3,3,14,"05/23/2021, 18:29:41",Alex
28,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.715}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.0364651875}""",97.60000,0.97674,1,1,1,0,3,0,3,3,3,3,10,"05/23/2021, 18:30:13",Alex
29,./mainpage/dataset/test_dir/1-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.715}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.0364651875}""",91.00000,0.88475,1,0,1,0,2,0,3,3,3,3,5,"05/23/2021, 18:30:29",Alex
