patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.90000,0.93564,1,1,0,0,1,0,3,3,3,3,25,"05/17/2021, 23:00:25",Jim
3,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",50.00000,0.56458,1,1,1,0,3,1,2,2,3,4,39,"05/17/2021, 23:01:23",Jim
4,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98340,0,0,0,0,1,0,3,3,3,3,11,"05/17/2021, 23:01:42",Jim
5,./mainpage/dataset/test_dir/0-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",85.20000,0.85297,1,1,1,0,1,0,3,3,3,3,8,"05/17/2021, 23:01:56",Jim
6,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.40000,0.68120,1,0,1,0,1,1,3,2,4,4,26,"05/17/2021, 23:02:29",Jim
7,./mainpage/dataset/test_dir/0-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.90000,0.73151,1,0,1,0,3,0,3,3,3,3,10,"05/17/2021, 23:02:50",Jim
8,./mainpage/dataset/test_dir/0-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.40000,0.93372,1,1,1,0,1,0,3,3,3,3,7,"05/17/2021, 23:03:05",Jim
9,./mainpage/dataset/test_dir/0-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",97.60000,0.96862,1,1,1,0,1,1,3,2,3,3,25,"05/17/2021, 23:03:38",Jim
10,./mainpage/dataset/test_dir/0-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.30000,0.94593,1,1,1,0,1,0,3,3,3,3,9,"05/17/2021, 23:03:54",Jim
11,./mainpage/dataset/test_dir/1-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.50000,0.66900,1,0,0,0,1,0,3,3,3,3,12,"05/17/2021, 23:04:16",Jim
