patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",75.20000,0.74456,1,1,1,0,3,0,3,3,3,3,30,"05/11/2021, 22:12:38",John
2,./mainpage/dataset/test_dir/0-1-patient53848_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.90000,0.95345,1,1,1,0,4,0,3,3,3,3,21,"05/11/2021, 22:13:13",John
3,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",72.40000,0.71221,0,0,0,0,3,1,4,4,4,4,61,"05/11/2021, 22:14:31",John
4,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",55.30000,0.55988,1,0,1,0,4,0,3,3,3,3,46,"05/11/2021, 22:15:32",John
5,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.10000,0.94801,0,0,0,0,3,0,3,3,3,3,10,"05/11/2021, 22:16:00",John
6,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",99.60000,0.99294,0,0,0,0,4,1,4,4,4,4,32,"05/11/2021, 22:16:50",John
7,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",71.40000,0.69016,1,1,0,0,2,0,3,3,3,3,26,"05/11/2021, 22:17:27",John
8,./mainpage/dataset/test_dir/0-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.96498,1,1,1,0,5,0,3,3,3,3,12,"05/11/2021, 22:17:52",John
9,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.00000,0.83078,1,0,1,0,3,1,4,4,4,4,22,"05/11/2021, 22:18:25",John
10,./mainpage/dataset/test_dir/0-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.50000,0.95105,0,1,0,0,2,0,3,3,3,3,10,"05/11/2021, 22:18:50",John
