patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",64.10000,0.59844,0,1,0,0,3,0,3,3,3,3,42,"05/19/2021, 16:12:59",Jay
2,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.90000,0.98011,0,0,0,0,2,0,3,3,3,3,13,"05/19/2021, 16:13:27",Jay
3,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",56.60000,0.52298,0,0,0,0,3,1,3,1,1,3,41,"05/19/2021, 16:14:19",Jay
4,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.40000,0.92999,1,1,1,0,4,0,3,3,3,3,8,"05/19/2021, 16:14:39",Jay
5,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",59.70000,0.57835,0,0,0,0,3,0,3,3,3,3,10,"05/19/2021, 16:15:00",Jay
6,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.30000,0.98857,0,0,0,0,3,1,3,1,1,3,31,"05/19/2021, 16:15:44",Jay
7,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.20000,0.92654,1,1,1,0,2,0,3,3,3,3,8,"05/19/2021, 16:16:02",Jay
8,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.20000,0.86657,1,0,1,0,2,0,3,3,3,3,8,"05/19/2021, 16:16:29",Jay
10,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",88.70000,0.86738,1,1,1,0,4,0,3,3,3,3,30,"05/19/2021, 16:17:52",Jay
11,./mainpage/dataset/test_dir/1-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.30000,0.83547,1,1,1,0,3,0,3,3,3,3,5,"05/19/2021, 16:18:34",Jay
12,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.60000,0.67657,1,1,1,0,4,1,3,2,2,3,44,"05/19/2021, 16:19:34",Jay
14,./mainpage/dataset/test_dir/1-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.78}""","""{\""0\"": 0.03, \""1\"": 0.03}""",58.00000,0.59331,0,0,0,1,3,0,3,3,3,3,29,"05/19/2021, 16:21:05",Jay
15,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",98.90000,0.93269,0,0,0,0,3,1,3,2,2,3,29,"05/19/2021, 16:21:58",Jay
16,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",86.80000,0.86763,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 16:22:21",Jay
17,./mainpage/dataset/test_dir/1-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",58.10000,0.56844,1,0,1,0,4,0,3,3,3,3,28,"05/19/2021, 16:23:24",Jay
18,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",78.30000,0.78448,1,1,0,0,2,1,2,1,1,2,28,"05/19/2021, 16:24:27",Jay
19,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",71.20000,0.71267,0,0,0,0,3,0,3,3,3,3,40,"05/19/2021, 16:25:51",Jay
21,./mainpage/dataset/test_dir/1-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",81.80000,0.84072,1,0,1,0,4,1,2,2,1,2,26,"05/19/2021, 16:27:24",Jay
22,./mainpage/dataset/test_dir/1-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",100.00000,0.94765,1,1,1,0,4,0,3,3,3,3,14,"05/19/2021, 16:28:43",Jay
23,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",82.60000,0.81079,1,1,1,0,4,0,3,3,3,3,19,"05/19/2021, 16:29:48",Jay
24,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.027}""",86.40000,0.85419,1,1,1,0,4,1,2,1,1,2,28,"05/19/2021, 16:31:15",Jay
