patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",56.50000,0.59878,0,0,0,0,3,0,3,3,3,3,62,"05/12/2021, 19:46:33",Robert
2,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.40000,0.87199,0,0,0,0,3,0,3,3,3,3,53,"05/12/2021, 19:47:44",Robert
2,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.40000,0.87199,0,0,0,0,3,0,3,3,3,3,56,"05/12/2021, 19:47:47",Robert
3,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",58.20000,0.54739,0,1,0,0,2,1,2,2,3,4,90,"05/12/2021, 19:49:32",Robert
4,./mainpage/dataset/test_dir/0-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",55.80000,0.57844,1,0,0,0,2,0,3,3,3,3,23,"05/12/2021, 19:50:16",Robert
5,./mainpage/dataset/test_dir/0-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.90000,0.72851,1,1,1,0,3,0,3,3,3,3,18,"05/12/2021, 19:50:54",Robert
6,./mainpage/dataset/test_dir/0-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.10000,0.74129,1,0,0,0,1,1,3,2,3,3,60,"05/12/2021, 19:52:12",Robert
7,./mainpage/dataset/test_dir/0-1-patient06324_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.70000,0.94453,1,1,1,0,4,0,3,3,3,3,26,"05/12/2021, 19:52:59",Robert
8,./mainpage/dataset/test_dir/0-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.30000,0.81346,0,0,1,0,2,0,3,3,3,3,21,"05/12/2021, 19:53:38",Robert
9,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",63.70000,0.60452,0,0,0,0,3,1,3,2,2,4,56,"05/12/2021, 19:54:56",Robert
10,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.70000,0.86892,1,1,1,0,3,0,3,3,3,3,56,"05/12/2021, 19:56:06",Robert
11,./mainpage/dataset/test_dir/0-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.30000,0.84804,0,0,0,0,3,0,3,3,3,3,21,"05/12/2021, 19:56:45",Robert
12,./mainpage/dataset/test_dir/1-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.00000,0.80085,1,0,1,0,3,1,3,2,3,4,49,"05/12/2021, 19:57:46",Robert
13,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.50000,0.94960,1,1,1,0,4,0,3,3,3,3,22,"05/12/2021, 19:58:37",Robert
14,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.10000,0.93169,1,1,1,0,3,0,3,3,3,3,16,"05/12/2021, 19:59:10",Robert
15,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.96455,1,1,1,0,3,1,3,2,3,4,47,"05/12/2021, 20:00:12",Robert
16,./mainpage/dataset/test_dir/0-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.70000,0.82476,1,0,1,0,3,0,3,3,3,3,10,"05/12/2021, 20:00:36",Robert
17,./mainpage/dataset/test_dir/1-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.70000,0.92167,1,1,1,0,3,0,3,3,3,3,9,"05/12/2021, 20:01:09",Robert
18,./mainpage/dataset/test_dir/1-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.90000,0.79637,1,0,1,0,3,1,3,2,2,4,53,"05/12/2021, 20:02:16",Robert
19,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.10000,0.91883,1,1,1,0,4,0,3,3,3,3,22,"05/12/2021, 20:02:55",Robert
20,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",73.90000,0.75063,1,1,1,0,3,0,3,3,3,3,12,"05/12/2021, 20:03:23",Robert
21,./mainpage/dataset/test_dir/1-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.50000,0.64427,0,0,0,0,3,1,3,1,2,5,53,"05/12/2021, 20:04:29",Robert
22,./mainpage/dataset/test_dir/1-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.50000,0.68298,1,0,0,0,3,0,3,3,3,3,23,"05/12/2021, 20:05:05",Robert
23,./mainpage/dataset/test_dir/1-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.60000,0.85009,1,0,1,0,3,0,3,3,3,3,10,"05/12/2021, 20:05:37",Robert
24,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.10000,0.94368,1,1,1,0,3,1,3,1,2,3,42,"05/12/2021, 20:06:37",Robert
25,./mainpage/dataset/test_dir/1-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.50000,0.93540,1,1,1,0,3,0,3,3,3,3,11,"05/12/2021, 20:07:03",Robert
26,./mainpage/dataset/test_dir/1-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.00000,0.78557,1,1,1,0,3,0,3,3,3,3,8,"05/12/2021, 20:07:28",Robert
27,./mainpage/dataset/test_dir/1-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.60000,0.84012,1,1,1,0,3,1,3,1,2,3,42,"05/12/2021, 20:08:23",Robert
