patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.10000,0.88995,1,0,1,0,3,0,3,3,3,3,33,"05/19/2021, 16:12:43",Karen
2,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.10000,0.77112,1,0,0,0,3,0,3,3,3,3,11,"05/19/2021, 16:13:05",Karen
3,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.00000,0.84558,1,0,0,0,3,1,2,3,2,3,61,"05/19/2021, 16:14:15",Karen
4,./mainpage/dataset/test_dir/0-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.70000,0.82594,1,1,0,0,3,0,3,3,3,3,18,"05/19/2021, 16:14:41",Karen
5,./mainpage/dataset/test_dir/0-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.60000,0.97245,0,0,0,0,3,0,3,3,3,3,11,"05/19/2021, 16:15:00",Karen
6,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.30000,0.91819,0,0,0,0,3,1,2,3,3,2,42,"05/19/2021, 16:15:48",Karen
7,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.40000,0.64624,0,0,0,0,3,0,3,3,3,3,13,"05/19/2021, 16:16:09",Karen
8,./mainpage/dataset/test_dir/0-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.20000,0.85257,1,1,1,0,3,0,3,3,3,3,10,"05/19/2021, 16:16:27",Karen
10,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.10000,0.98495,0,0,0,0,3,0,3,3,3,3,11,"05/19/2021, 16:17:29",Karen
11,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",85.70000,0.85930,0,0,1,0,3,0,3,3,3,3,22,"05/19/2021, 16:18:03",Karen
