patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",84.00000,0.82599,1,0,1,1,3,0,3,3,3,3,104,"05/19/2021, 16:13:05",Kelly
2,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.695}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",78.90000,0.79179,0,0,0,1,2,0,3,3,3,3,8,"05/19/2021, 16:13:57",Kelly
3,./mainpage/dataset/test_dir/0-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",62.30000,0.60368,1,1,1,1,3,1,3,2,1,3,47,"05/19/2021, 16:15:03",Kelly
3,./mainpage/dataset/test_dir/0-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.02835, \""1\"": 0.03}""",62.30000,0.60368,1,1,1,0,3,1,3,2,1,3,61,"05/19/2021, 16:15:08",Kelly
4,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",91.10000,0.91555,0,0,0,1,3,0,3,3,3,3,12,"05/19/2021, 16:15:40",Kelly
5,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.735}""","""{\""0\"": 0.0229635, \""1\"": 0.03}""",64.70000,0.61540,0,0,0,1,3,0,3,3,3,3,8,"05/19/2021, 16:16:52",Kelly
6,./mainpage/dataset/test_dir/0-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.78}""","""{\""0\"": 0.020667150000000002, \""1\"": 0.03}""",94.30000,0.93115,1,1,1,1,3,1,4,4,3,5,31,"05/19/2021, 16:18:00",Kelly
7,./mainpage/dataset/test_dir/0-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.74}""","""{\""0\"": 0.018600435000000002, \""1\"": 0.03}""",69.80000,0.70927,0,0,0,0,3,0,3,3,3,3,29,"05/19/2021, 16:18:42",Kelly
7,./mainpage/dataset/test_dir/0-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.74}""","""{\""0\"": 0.018600435000000002, \""1\"": 0.03}""",69.80000,0.70927,0,0,0,0,3,0,3,3,3,3,35,"05/19/2021, 16:18:47",Kelly
8,./mainpage/dataset/test_dir/0-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.74}""","""{\""0\"": 0.018600435000000002, \""1\"": 0.03}""",87.80000,0.88864,1,1,1,1,3,0,3,3,3,3,34,"05/19/2021, 16:20:29",Kelly
9,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.016740391500000004, \""1\"": 0.03}""",97.80000,0.97475,1,1,1,1,1,1,4,3,4,5,25,"05/19/2021, 16:22:13",Kelly
10,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.745, \""1\"": 0.74}""","""{\""0\"": 0.015066352350000003, \""1\"": 0.03}""",92.90000,0.95217,1,1,1,1,2,0,3,3,3,3,8,"05/19/2021, 16:23:13",Kelly
11,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.013559717115000003, \""1\"": 0.03}""",59.50000,0.56876,0,0,0,0,5,0,3,3,3,3,19,"05/19/2021, 16:24:19",Kelly
12,./mainpage/dataset/test_dir/0-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.013559717115000003, \""1\"": 0.03}""",89.80000,0.89404,0,0,0,0,1,1,4,3,5,5,370,"05/19/2021, 16:30:54",Kelly
12,./mainpage/dataset/test_dir/0-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.013559717115000003, \""1\"": 0.03}""",89.80000,0.89404,0,0,0,1,1,1,4,3,5,5,303,"05/19/2021, 16:31:21",Kelly
