patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.99390,0,0,0,0,3,0,3,3,3,3,14,"05/19/2021, 17:48:04",Adam
2,./mainpage/dataset/test_dir/0-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.20000,0.74868,1,0,1,0,3,0,3,3,3,3,8,"05/19/2021, 17:48:24",Adam
3,./mainpage/dataset/test_dir/0-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.60000,0.86659,0,0,0,0,3,0,3,3,3,3,8,"05/19/2021, 17:48:41",Adam
4,./mainpage/dataset/test_dir/0-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.57872,1,0,0,0,3,0,3,3,3,3,9,"05/19/2021, 17:48:58",Adam
5,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.40000,0.92167,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 17:49:11",Adam
6,./mainpage/dataset/test_dir/0-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",96.10000,0.89002,1,1,1,0,3,0,3,3,3,3,6,"05/19/2021, 17:49:25",Adam
7,./mainpage/dataset/test_dir/0-1-patient06324_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.20000,0.92336,1,1,1,0,3,0,3,3,3,3,5,"05/19/2021, 17:49:37",Adam
8,./mainpage/dataset/test_dir/0-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.90000,0.97165,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:49:51",Adam
9,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.40000,0.93340,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 17:50:03",Adam
10,./mainpage/dataset/test_dir/0-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.705}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.70000,0.91150,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:50:17",Adam
