patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.10000,0.95439,1,1,1,0,3,0,3,3,3,3,22,"05/12/2021, 20:16:05",Rae
2,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.97978,0,0,0,0,4,0,3,3,3,3,9,"05/12/2021, 20:16:22",Rae
3,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.96729,0,0,0,0,4,1,4,3,2,4,29,"05/12/2021, 20:17:03",Rae
4,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",78.00000,0.82918,0,1,0,0,4,0,3,3,3,3,8,"05/12/2021, 20:17:18",Rae
5,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",50.00000,0.48735,0,1,0,0,3,0,3,3,3,3,6,"05/12/2021, 20:17:33",Rae
6,./mainpage/dataset/test_dir/0-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.50000,0.80801,0,0,0,0,3,1,2,2,2,2,30,"05/12/2021, 20:18:12",Rae
7,./mainpage/dataset/test_dir/0-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",64.90000,0.64977,1,0,1,0,4,0,3,3,3,3,8,"05/12/2021, 20:18:26",Rae
8,./mainpage/dataset/test_dir/0-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.60000,0.80489,1,1,0,0,2,0,3,3,3,3,7,"05/12/2021, 20:18:40",Rae
9,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.00000,0.96101,0,0,0,0,4,1,3,2,2,2,21,"05/12/2021, 20:19:09",Rae
10,./mainpage/dataset/test_dir/0-1-patient06324_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.80000,0.95408,1,1,1,0,4,0,3,3,3,3,10,"05/12/2021, 20:19:31",Rae
