patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.72}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.70000,0.97462,0,0,0,0,1,0,3,3,3,3,19,"05/23/2021, 21:05:26",Laura
2,./mainpage/dataset/test_dir/0-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.72}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.60000,0.81088,0,1,0,0,3,0,3,3,3,3,13,"05/23/2021, 21:05:58",Laura
3,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.72}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.10000,0.80453,1,1,1,0,3,1,3,1,2,2,32,"05/23/2021, 21:06:49",Laura
4,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.72}""","""{\""0\"": 0.03, \""1\"": 0.03}""",75.00000,0.75542,1,0,1,1,3,0,3,3,3,3,27,"05/23/2021, 21:08:06",Laura
5,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",90.20000,0.97842,0,0,0,0,3,0,3,3,3,3,49,"05/23/2021, 21:09:58",Laura
6,./mainpage/dataset/test_dir/0-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",91.30000,0.90564,1,1,1,0,3,1,2,2,2,2,23,"05/23/2021, 21:11:06",Laura
7,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",83.60000,0.84173,0,0,0,0,3,0,3,3,3,3,48,"05/23/2021, 21:12:12",Laura
8,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",93.90000,0.89372,1,1,1,0,3,0,3,3,3,3,9,"05/23/2021, 21:13:28",Laura
9,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",90.00000,0.91736,1,1,1,0,3,1,2,2,2,2,13,"05/23/2021, 21:14:09",Laura
9,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",90.00000,0.91736,1,1,1,0,3,1,2,2,2,2,15,"05/23/2021, 21:14:14",Laura
10,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.765}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",74.90000,0.75946,0,1,1,0,1,0,3,3,3,3,15,"05/23/2021, 21:14:44",Laura
