patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.90000,0.96156,0,0,0,0,3,0,3,3,3,3,8,"05/12/2021, 19:54:36",Mac
2,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.70000,0.62877,1,0,1,0,3,0,3,3,3,3,13,"05/12/2021, 19:54:58",Mac
3,./mainpage/dataset/test_dir/0-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.90000,0.95398,1,1,1,0,3,0,3,3,3,3,14,"05/12/2021, 19:55:23",Mac
4,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.80000,0.95408,1,1,1,0,3,0,3,3,3,3,7,"05/12/2021, 19:55:39",Mac
5,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.96104,0,0,0,0,3,0,3,3,3,3,6,"05/12/2021, 19:55:57",Mac
6,./mainpage/dataset/test_dir/0-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.00000,0.96124,0,0,1,0,3,0,3,3,3,3,8,"05/12/2021, 19:56:16",Mac
7,./mainpage/dataset/test_dir/0-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.80000,0.95970,1,1,0,0,3,0,3,3,3,3,12,"05/12/2021, 19:56:36",Mac
9,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",68.70000,0.71979,1,0,1,0,3,0,3,3,3,3,6,"05/12/2021, 19:56:53",Mac
10,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.70000,0.80484,1,1,1,0,3,0,3,3,3,3,9,"05/12/2021, 19:57:08",Mac
11,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.70000,0.90057,1,0,1,0,3,0,3,3,3,3,5,"05/12/2021, 19:57:23",Mac
12,./mainpage/dataset/test_dir/0-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",63.10000,0.61980,1,1,1,0,3,0,3,3,3,3,7,"05/12/2021, 19:57:39",Mac
13,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.60000,0.79047,1,1,1,0,3,0,3,3,3,3,6,"05/12/2021, 19:57:52",Mac
14,./mainpage/dataset/test_dir/0-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.99351,0,0,0,0,3,0,3,3,3,3,5,"05/12/2021, 19:58:07",Mac
15,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.00000,0.96371,1,1,1,0,3,0,3,3,3,3,4,"05/12/2021, 19:58:18",Mac
16,./mainpage/dataset/test_dir/1-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.40000,0.80273,1,0,1,0,3,0,3,3,3,3,9,"05/12/2021, 19:58:37",Mac
17,./mainpage/dataset/test_dir/1-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.90000,0.80828,1,0,1,0,3,0,3,3,3,3,7,"05/12/2021, 19:58:52",Mac
18,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.58099,0,0,0,0,3,0,3,3,3,3,4,"05/12/2021, 19:59:04",Mac
19,./mainpage/dataset/test_dir/1-1-patient36374_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.80000,0.83923,1,1,1,0,3,0,3,3,3,3,5,"05/12/2021, 19:59:18",Mac
20,./mainpage/dataset/test_dir/1-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.40000,0.88624,1,1,1,0,3,0,3,3,3,3,3,"05/12/2021, 19:59:29",Mac
21,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.40000,0.89107,1,1,1,0,3,0,3,3,3,3,8,"05/12/2021, 20:00:00",Mac
22,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",54.70000,0.53702,1,0,0,0,3,0,3,3,3,3,6,"05/12/2021, 20:00:13",Mac
23,./mainpage/dataset/test_dir/1-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.40000,0.51590,1,0,1,0,3,0,3,3,3,3,6,"05/12/2021, 20:00:30",Mac
24,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.10000,0.84650,1,0,0,0,3,0,3,3,3,3,7,"05/12/2021, 20:00:44",Mac
25,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.30000,0.95295,1,1,1,0,3,0,3,3,3,3,6,"05/12/2021, 20:00:57",Mac
26,./mainpage/dataset/test_dir/1-1-patient26792_study9_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",96.20000,0.93653,1,1,1,0,3,0,3,3,3,3,4,"05/12/2021, 20:01:08",Mac
27,./mainpage/dataset/test_dir/1-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.90000,0.93141,1,0,1,0,3,0,3,3,3,3,4,"05/12/2021, 20:01:19",Mac
28,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.30000,0.88945,1,1,1,0,3,0,3,3,3,3,5,"05/12/2021, 20:01:32",Mac
29,./mainpage/dataset/test_dir/1-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.40000,0.94289,1,1,1,0,3,0,3,3,3,3,8,"05/12/2021, 20:01:47",Mac
30,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",58.10000,0.54517,0,0,1,0,3,0,3,3,3,3,4,"05/12/2021, 20:01:57",Mac
