patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.00000,0.94379,0,0,0,0,1,0,3,3,3,3,19,"05/12/2021, 19:48:46",ted
2,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.50000,0.93088,0,0,0,0,3,0,3,3,3,3,14,"05/12/2021, 19:49:09",ted
3,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.90000,0.93727,1,1,1,0,2,1,3,2,4,4,31,"05/12/2021, 19:49:48",ted
4,./mainpage/dataset/test_dir/0-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.10000,0.73990,1,1,1,0,2,0,3,3,3,3,7,"05/12/2021, 19:50:02",ted
5,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.40000,0.97557,0,0,0,0,3,0,3,3,3,3,34,"05/12/2021, 19:50:43",ted
6,./mainpage/dataset/test_dir/0-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.70000,0.77839,1,1,1,0,2,1,3,2,4,4,22,"05/12/2021, 19:51:12",ted
7,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",56.60000,0.56755,0,0,0,0,3,0,3,3,3,3,7,"05/12/2021, 19:51:25",ted
8,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.10000,0.89812,0,0,0,0,1,0,3,3,3,3,7,"05/12/2021, 19:51:39",ted
9,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",56.20000,0.54875,0,1,0,0,2,1,3,2,4,4,21,"05/12/2021, 19:52:06",ted
10,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.60000,0.83587,1,0,1,0,2,0,3,3,3,3,9,"05/12/2021, 19:52:22",ted
11,./mainpage/dataset/test_dir/1-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.20000,0.90136,1,1,1,0,3,0,3,3,3,3,6,"05/12/2021, 19:52:37",ted
12,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.40000,0.78006,1,1,1,0,2,1,3,2,4,4,19,"05/12/2021, 19:53:02",ted
13,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",57.30000,0.59887,0,0,0,0,2,0,3,3,3,3,5,"05/12/2021, 19:53:13",ted
14,./mainpage/dataset/test_dir/1-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.20000,0.69655,1,0,0,0,1,0,3,3,3,3,7,"05/12/2021, 19:53:26",ted
15,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.40000,0.74323,1,0,0,0,1,1,3,2,4,3,22,"05/12/2021, 19:53:55",ted
16,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.50565,0,0,0,0,2,0,3,3,3,3,8,"05/12/2021, 19:54:11",ted
17,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.60000,0.87964,0,0,0,0,2,0,3,3,3,3,8,"05/12/2021, 19:54:29",ted
18,./mainpage/dataset/test_dir/1-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.80000,0.71095,1,0,1,0,2,1,3,2,4,4,20,"05/12/2021, 19:54:54",ted
19,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",74.40000,0.78275,0,0,0,0,1,0,3,3,3,3,6,"05/12/2021, 19:55:09",ted
20,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",71.80000,0.70959,0,1,0,0,2,0,3,3,3,3,5,"05/12/2021, 19:55:20",ted
21,./mainpage/dataset/test_dir/1-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.50000,0.94232,1,1,1,0,2,1,3,2,4,3,22,"05/12/2021, 19:55:51",ted
22,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.10000,0.89672,1,1,1,0,3,0,3,3,3,3,10,"05/12/2021, 19:56:07",ted
23,./mainpage/dataset/test_dir/1-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.50000,0.90687,1,1,1,0,2,0,3,3,3,3,10,"05/12/2021, 19:56:23",ted
24,./mainpage/dataset/test_dir/1-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.10000,0.81396,1,0,1,0,3,1,3,2,4,4,23,"05/12/2021, 19:56:53",ted
25,./mainpage/dataset/test_dir/1-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.50000,0.72477,1,0,1,0,2,0,3,3,3,3,13,"05/12/2021, 19:57:17",ted
26,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.20000,0.96820,1,1,1,0,2,0,3,3,3,3,5,"05/12/2021, 19:57:31",ted
27,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.20000,0.68514,1,0,1,0,3,1,3,2,4,3,19,"05/12/2021, 19:57:58",ted
28,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.80000,0.86575,1,0,1,0,4,0,3,3,3,3,13,"05/12/2021, 19:58:17",ted
29,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.20000,0.88786,1,1,1,0,2,0,3,3,3,3,5,"05/12/2021, 19:58:31",ted
30,./mainpage/dataset/test_dir/1-0-patient14605_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",73.00000,0.77418,0,0,1,0,1,1,3,2,3,2,19,"05/12/2021, 19:58:59",ted
