patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.775}""","""{\""0\"": 0.03, \""1\"": 0.03}""",65.40000,0.60438,0,0,0,1,3,0,3,3,3,3,36,"05/23/2021, 18:49:01",Josh
2,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.775}""","""{\""0\"": 0.027, \""1\"": 0.03}""",60.90000,0.60057,1,0,0,0,2,0,3,3,3,3,21,"05/23/2021, 18:49:37",Josh
3,./mainpage/dataset/test_dir/0-1-patient36374_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.775}""","""{\""0\"": 0.027, \""1\"": 0.03}""",95.30000,0.94661,1,1,1,0,3,1,2,2,3,4,52,"05/23/2021, 18:50:46",Josh
4,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.775}""","""{\""0\"": 0.027, \""1\"": 0.03}""",100.00000,0.98518,1,1,1,0,3,0,3,3,3,3,12,"05/23/2021, 18:51:14",Josh
5,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.775}""","""{\""0\"": 0.027, \""1\"": 0.03}""",58.90000,0.61967,0,0,0,1,3,0,3,3,3,3,22,"05/23/2021, 18:52:02",Josh
6,./mainpage/dataset/test_dir/0-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",84.80000,0.85128,1,1,1,0,3,1,3,2,4,5,39,"05/23/2021, 18:52:54",Josh
7,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",96.60000,0.97981,1,1,1,0,4,0,3,3,3,3,36,"05/23/2021, 18:53:49",Josh
8,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",87.20000,0.87202,1,1,1,0,4,0,3,3,3,3,17,"05/23/2021, 18:54:19",Josh
9,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",98.90000,0.98342,1,1,1,0,4,1,4,3,4,5,26,"05/23/2021, 18:55:01",Josh
10,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",97.40000,0.94096,1,1,1,0,3,0,3,3,3,3,10,"05/23/2021, 18:55:26",Josh
