patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient07711_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",88.40000,0.87208,1,1,1,0,4,0,3,3,3,3,12,"05/17/2021, 21:30:37",ryan
3,./mainpage/dataset/test_dir/0-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.30000,0.92035,1,1,1,0,4,1,4,3,4,4,16,"05/17/2021, 21:31:06",ryan
4,./mainpage/dataset/test_dir/0-0-patient14605_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.10000,0.99864,0,0,0,0,4,0,3,3,3,3,12,"05/17/2021, 21:31:25",ryan
5,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.10000,0.89787,0,0,0,0,4,0,3,3,3,3,6,"05/17/2021, 21:31:45",ryan
6,./mainpage/dataset/test_dir/0-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.80000,0.97494,1,1,1,0,4,1,3,5,5,5,12,"05/17/2021, 21:32:03",ryan
7,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.00000,0.86494,0,0,1,0,4,0,3,3,3,3,11,"05/17/2021, 21:32:28",ryan
7,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.00000,0.86494,0,0,1,0,4,0,3,3,3,3,14,"05/17/2021, 21:32:28",ryan
8,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.90000,0.98133,1,1,1,0,4,0,3,3,3,3,14,"05/17/2021, 21:32:57",ryan
9,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.80000,0.77054,1,0,1,0,4,1,3,5,4,4,16,"05/17/2021, 21:33:29",ryan
10,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",52.80000,0.50065,1,0,0,0,4,0,3,3,3,3,8,"05/17/2021, 21:33:47",ryan
11,./mainpage/dataset/test_dir/0-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.00000,0.80945,1,1,1,0,4,0,3,3,3,3,5,"05/17/2021, 21:34:00",ryan
12,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.10000,0.91644,1,1,1,0,4,1,3,2,4,4,11,"05/17/2021, 21:34:18",ryan
13,./mainpage/dataset/test_dir/1-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",55.90000,0.50093,0,0,0,0,4,0,3,3,3,3,7,"05/17/2021, 21:34:32",ryan
