patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.00000,0.82625,0,0,0,0,3,0,3,3,3,3,34,"05/19/2021, 16:57:54",Alex
2,./mainpage/dataset/test_dir/0-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.10000,0.69030,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 16:58:05",Alex
3,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",78.50000,0.83603,1,0,0,0,3,0,3,3,3,3,9,"05/19/2021, 16:58:23",Alex
4,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.40000,0.93875,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 16:58:36",Alex
5,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.20000,0.73710,1,1,0,0,3,0,3,3,3,3,7,"05/19/2021, 16:58:50",Alex
6,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.70000,0.96657,0,0,0,0,3,0,3,3,3,3,4,"05/19/2021, 16:59:23",Alex
7,./mainpage/dataset/test_dir/0-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.53768,1,0,0,0,3,0,3,3,3,3,5,"05/19/2021, 16:59:36",Alex
8,./mainpage/dataset/test_dir/0-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",56.30000,0.62717,1,1,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:00:39",Alex
9,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.30000,0.60932,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:00:54",Alex
10,./mainpage/dataset/test_dir/0-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.30000,0.71633,1,0,0,0,3,0,3,3,3,3,5,"05/19/2021, 17:01:07",Alex
11,./mainpage/dataset/test_dir/0-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.80000,0.70921,0,0,0,0,3,0,3,3,3,3,4,"05/19/2021, 17:01:21",Alex
12,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.00000,0.92904,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:01:38",Alex
13,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.725}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.20000,0.89303,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 17:01:52",Alex
