patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.775}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.30000,0.80116,0,0,0,0,2,0,3,3,3,3,16,"05/19/2021, 16:54:50",Ashley
2,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.775}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.10000,0.67990,0,1,0,1,4,0,3,3,3,3,25,"05/19/2021, 16:56:09",Ashley
3,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",97.20000,0.97982,1,1,1,0,2,1,3,3,2,4,35,"05/19/2021, 16:56:58",Ashley
4,./mainpage/dataset/test_dir/0-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",97.10000,0.99094,1,1,1,0,3,0,3,3,3,3,16,"05/19/2021, 16:57:42",Ashley
5,./mainpage/dataset/test_dir/0-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",87.80000,0.90020,1,1,1,0,3,0,3,3,3,3,13,"05/19/2021, 16:58:11",Ashley
6,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",85.30000,0.85637,0,0,0,0,3,1,4,4,4,5,17,"05/19/2021, 16:58:47",Ashley
7,./mainpage/dataset/test_dir/0-1-patient07711_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",92.00000,0.89035,1,1,0,0,1,0,3,3,3,3,19,"05/19/2021, 16:59:23",Ashley
8,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",56.40000,0.59480,1,1,0,1,2,0,3,3,3,3,17,"05/19/2021, 17:00:27",Ashley
9,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",97.20000,0.93010,0,0,0,0,4,1,4,2,1,4,25,"05/19/2021, 17:01:10",Ashley
10,./mainpage/dataset/test_dir/0-0-patient19503_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",93.60000,0.97201,0,0,0,0,5,0,3,3,3,3,5,"05/19/2021, 17:01:30",Ashley
11,./mainpage/dataset/test_dir/0-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",63.00000,0.62284,1,0,1,1,4,0,3,3,3,3,22,"05/19/2021, 17:02:30",Ashley
12,./mainpage/dataset/test_dir/1-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.71}""","""{\""0\"": 0.033075, \""1\"": 0.03}""",74.90000,0.75893,1,0,1,1,4,1,3,2,1,4,22,"05/19/2021, 17:03:28",Ashley
13,./mainpage/dataset/test_dir/0-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.73}""","""{\""0\"": 0.033075, \""1\"": 0.0315}""",50.40000,0.54836,0,1,0,1,3,0,3,3,3,3,8,"05/19/2021, 17:04:10",Ashley
14,./mainpage/dataset/test_dir/1-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.73}""","""{\""0\"": 0.03472875, \""1\"": 0.0315}""",50.00000,0.46970,0,0,0,1,2,0,3,3,3,3,23,"05/19/2021, 17:05:07",Ashley
15,./mainpage/dataset/test_dir/1-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",96.80000,0.95782,1,1,1,0,3,1,2,2,2,3,26,"05/19/2021, 17:05:47",Ashley
16,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",89.20000,0.90946,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 17:06:24",Ashley
17,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",87.20000,0.91343,0,0,0,0,2,0,3,3,3,3,13,"05/19/2021, 17:06:51",Ashley
18,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",81.60000,0.86413,1,0,1,0,3,1,2,2,2,2,27,"05/19/2021, 17:07:35",Ashley
19,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",87.20000,0.93460,0,0,0,0,2,0,3,3,3,3,8,"05/19/2021, 17:08:01",Ashley
20,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.02835}""",54.70000,0.53274,1,1,1,1,3,0,3,3,3,3,7,"05/19/2021, 17:08:40",Ashley
21,./mainpage/dataset/test_dir/1-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.715}""","""{\""0\"": 0.03472875, \""1\"": 0.025515}""",78.20000,0.81468,0,0,0,1,4,1,2,2,1,2,24,"05/19/2021, 17:09:51",Ashley
22,./mainpage/dataset/test_dir/1-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.75}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",81.30000,0.82511,1,1,1,0,2,0,3,3,3,3,6,"05/19/2021, 17:10:21",Ashley
23,./mainpage/dataset/test_dir/1-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.75}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",68.90000,0.66697,1,0,0,1,1,0,3,3,3,3,7,"05/19/2021, 17:11:10",Ashley
24,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.76, \""1\"": 0.785}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",54.00000,0.54981,1,0,0,1,1,1,2,2,3,1,28,"05/19/2021, 17:12:12",Ashley
25,./mainpage/dataset/test_dir/1-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.815}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",98.00000,0.97024,0,0,0,0,3,0,3,3,3,3,64,"05/19/2021, 17:13:30",Ashley
26,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.815}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",90.20000,0.91071,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:13:54",Ashley
27,./mainpage/dataset/test_dir/1-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.815}""","""{\""0\"": 0.03472875, \""1\"": 0.0229635}""",68.10000,0.67179,1,1,1,1,2,1,2,2,3,3,24,"05/19/2021, 17:14:53",Ashley
28,./mainpage/dataset/test_dir/1-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.020667150000000002}""",92.50000,0.96693,0,0,0,0,2,0,3,3,3,3,8,"05/19/2021, 17:15:13",Ashley
29,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.020667150000000002}""",92.50000,0.89888,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:15:32",Ashley
30,./mainpage/dataset/test_dir/1-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.775}""","""{\""0\"": 0.03472875, \""1\"": 0.020667150000000002}""",87.50000,0.87425,1,1,0,0,1,1,2,2,2,2,27,"05/19/2021, 17:16:12",Ashley
