patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.50000,0.89172,1,1,1,0,3,0,3,3,3,3,161,"05/12/2021, 01:17:03",Joseph
2,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",64.70000,0.63465,0,0,0,0,3,0,3,3,3,3,9,"05/12/2021, 01:17:22",Joseph
3,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98526,0,0,0,0,3,1,3,2,4,5,39,"05/12/2021, 01:18:07",Joseph
4,./mainpage/dataset/test_dir/0-1-patient07711_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",78.30000,0.81016,1,1,1,0,3,0,3,3,3,3,14,"05/12/2021, 01:18:29",Joseph
5,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",84.70000,0.81527,0,0,0,0,3,0,3,3,3,3,7,"05/12/2021, 01:18:43",Joseph
6,./mainpage/dataset/test_dir/0-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",86.90000,0.84158,0,1,0,0,3,1,3,1,4,5,33,"05/12/2021, 01:19:22",Joseph
7,./mainpage/dataset/test_dir/0-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.40000,0.93698,1,1,1,0,3,0,3,3,3,3,13,"05/12/2021, 01:19:47",Joseph
8,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",75.70000,0.79718,0,0,0,0,3,0,3,3,3,3,10,"05/12/2021, 01:20:04",Joseph
9,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",76.10000,0.75212,1,1,1,0,3,1,2,1,4,5,23,"05/12/2021, 01:20:34",Joseph
10,./mainpage/dataset/test_dir/0-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",99.70000,0.92824,1,1,1,0,2,0,3,3,3,3,11,"05/12/2021, 01:20:53",Joseph
11,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.80000,0.98841,0,0,0,0,2,0,3,3,3,3,9,"05/12/2021, 01:21:09",Joseph
12,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.70000,0.96205,1,1,1,0,2,1,2,1,5,5,26,"05/12/2021, 01:21:41",Joseph
13,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.60000,0.98263,0,0,0,0,4,0,3,3,3,3,15,"05/12/2021, 01:22:03",Joseph
