patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.10000,0.87013,1,1,1,0,4,0,3,3,3,3,13,"05/23/2021, 20:49:47",Heather
1,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.10000,0.87013,1,1,1,0,4,0,3,3,3,3,17,"05/23/2021, 20:49:51",Heather
2,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",84.40000,0.85285,1,0,1,0,3,0,3,3,3,3,19,"05/23/2021, 20:50:24",Heather
3,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",97.30000,0.98413,1,1,1,0,3,1,3,3,4,4,43,"05/23/2021, 20:51:23",Heather
4,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",56.40000,0.55011,1,1,1,0,3,0,3,3,3,3,13,"05/23/2021, 20:51:49",Heather
5,./mainpage/dataset/test_dir/0-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.80000,0.93478,1,1,1,0,2,0,3,3,3,3,13,"05/23/2021, 20:52:15",Heather
6,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",73.90000,0.74525,1,0,0,0,2,1,2,4,4,4,34,"05/23/2021, 20:53:01",Heather
7,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",72.10000,0.74496,1,1,1,0,3,0,3,3,3,3,36,"05/23/2021, 20:53:52",Heather
8,./mainpage/dataset/test_dir/0-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",99.50000,0.98932,0,0,0,0,3,0,3,3,3,3,8,"05/23/2021, 20:54:13",Heather
9,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.70000,0.95657,0,0,0,0,3,1,3,4,4,4,37,"05/23/2021, 20:55:03",Heather
10,./mainpage/dataset/test_dir/0-0-patient13745_study9_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.80000,0.93726,1,0,1,0,3,0,3,3,3,3,8,"05/23/2021, 20:55:22",Heather
11,./mainpage/dataset/test_dir/1-1-patient26792_study9_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.90000,0.90406,1,1,0,0,2,0,3,3,3,3,10,"05/23/2021, 20:55:46",Heather
12,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.60000,0.96456,1,0,1,0,4,1,3,4,4,4,25,"05/23/2021, 20:56:24",Heather
13,./mainpage/dataset/test_dir/0-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.30000,0.83321,1,1,1,0,3,0,3,3,3,3,7,"05/23/2021, 20:56:43",Heather
14,./mainpage/dataset/test_dir/1-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.40000,0.81730,1,1,1,0,3,0,3,3,3,3,8,"05/23/2021, 20:57:02",Heather
15,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",53.00000,0.56325,1,1,1,0,3,1,3,4,4,4,28,"05/23/2021, 20:57:41",Heather
16,./mainpage/dataset/test_dir/1-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.40000,0.93424,1,1,1,0,2,0,3,3,3,3,8,"05/23/2021, 20:58:02",Heather
17,./mainpage/dataset/test_dir/0-0-patient26177_study2_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.97417,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 20:58:19",Heather
18,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.60000,0.62337,0,1,0,1,3,1,3,4,4,4,40,"05/23/2021, 20:59:27",Heather
