patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.20000,0.86512,0,0,0,0,3,0,3,3,3,3,15,"05/17/2021, 20:50:31",Jessica
2,./mainpage/dataset/test_dir/0-1-patient26792_study9_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.60000,0.96868,1,1,1,0,3,0,3,3,3,3,6,"05/17/2021, 20:50:44",Jessica
3,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.90000,0.83836,1,0,0,0,3,0,3,3,3,3,7,"05/17/2021, 20:50:57",Jessica
4,./mainpage/dataset/test_dir/0-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.70000,0.92153,1,1,1,0,3,0,3,3,3,3,6,"05/17/2021, 20:51:10",Jessica
6,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.80000,0.95695,0,0,1,0,3,0,3,3,3,3,67,"05/17/2021, 20:52:43",Jessica
7,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.30000,0.61723,0,1,0,0,3,0,3,3,3,3,7,"05/17/2021, 20:53:00",Jessica
8,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.10000,0.84402,0,0,1,0,3,0,3,3,3,3,9,"05/17/2021, 20:53:16",Jessica
9,./mainpage/dataset/test_dir/0-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",57.30000,0.50070,1,0,0,0,3,0,3,3,3,3,5,"05/17/2021, 20:53:31",Jessica
10,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.40000,0.83540,1,0,1,0,3,0,3,3,3,3,8,"05/17/2021, 20:53:51",Jessica
11,./mainpage/dataset/test_dir/0-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.05, \""1\"": 0.05}""",53.60000,0.59539,1,0,0,0,3,0,3,3,3,3,6,"05/17/2021, 20:54:12",Jessica
