patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.98422,1,1,1,0,3,0,3,3,3,3,39,"05/12/2021, 19:28:23",Dana
1,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.98422,1,1,1,0,3,0,3,3,3,3,42,"05/12/2021, 19:28:26",Dana
2,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.70000,0.83567,1,0,1,0,3,0,3,3,3,3,16,"05/12/2021, 19:28:55",Dana
2,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.70000,0.83567,1,0,1,0,3,0,3,3,3,3,22,"05/12/2021, 19:29:01",Dana
3,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.20000,0.84234,0,0,1,0,3,1,4,4,1,4,43,"05/12/2021, 19:30:01",Dana
4,./mainpage/dataset/test_dir/0-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",71.80000,0.80750,1,1,0,0,2,0,3,3,3,3,16,"05/12/2021, 19:30:30",Dana
5,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.30000,0.78222,0,0,0,0,3,0,3,3,3,3,10,"05/12/2021, 19:30:55",Dana
6,./mainpage/dataset/test_dir/0-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.50000,0.87519,1,1,1,0,2,1,4,4,4,4,30,"05/12/2021, 19:31:37",Dana
7,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",81.40000,0.83646,1,1,1,0,3,0,3,3,3,3,10,"05/12/2021, 19:31:59",Dana
8,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.10000,0.89010,1,1,1,0,3,0,3,3,3,3,11,"05/12/2021, 19:32:20",Dana
