patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.90000,0.84897,1,1,0,0,3,0,3,3,3,3,26,"05/23/2021, 18:53:19",Angela
2,./mainpage/dataset/test_dir/0-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",96.20000,0.91940,0,0,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:53:36",Angela
3,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",71.30000,0.71942,1,1,1,0,3,0,3,3,3,3,12,"05/23/2021, 18:53:56",Angela
4,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",74.90000,0.66694,1,0,1,0,3,0,3,3,3,3,4,"05/23/2021, 18:54:07",Angela
5,./mainpage/dataset/test_dir/0-0-patient15372_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.40000,0.61020,0,0,0,0,3,0,3,3,3,3,4,"05/23/2021, 18:54:19",Angela
6,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",57.10000,0.63331,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 18:54:34",Angela
7,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.10000,0.89320,0,0,0,0,3,0,3,3,3,3,4,"05/23/2021, 18:54:44",Angela
8,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",65.20000,0.66855,0,0,0,0,3,0,3,3,3,3,8,"05/23/2021, 18:54:58",Angela
9,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.10000,0.98371,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 18:55:10",Angela
10,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.30000,0.80620,1,1,1,0,3,0,3,3,3,3,7,"05/23/2021, 18:55:28",Angela
11,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.60000,0.85405,1,1,1,0,3,0,3,3,3,3,9,"05/23/2021, 18:55:43",Angela
12,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.30000,0.94506,1,1,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:55:55",Angela
13,./mainpage/dataset/test_dir/0-0-patient13745_study9_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.40000,0.90935,1,0,1,0,3,0,3,3,3,3,5,"05/23/2021, 18:56:10",Angela
14,./mainpage/dataset/test_dir/1-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",59.20000,0.57471,0,0,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:56:23",Angela
15,./mainpage/dataset/test_dir/1-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.50000,0.92739,1,1,1,0,3,0,3,3,3,3,5,"05/23/2021, 18:56:33",Angela
16,./mainpage/dataset/test_dir/0-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.80000,0.89770,1,1,1,0,3,0,3,3,3,3,4,"05/23/2021, 18:56:44",Angela
17,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",53.00000,0.53780,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 18:56:58",Angela
18,./mainpage/dataset/test_dir/1-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.00000,0.67056,0,0,0,0,3,0,3,3,3,3,5,"05/23/2021, 18:57:09",Angela
