patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",61.20000,0.60272,0,0,0,0,3,0,3,3,3,3,66,"05/19/2021, 16:18:09",Sandy Carabio
2,./mainpage/dataset/test_dir/0-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.90000,0.97809,1,1,1,0,4,0,3,3,3,3,12,"05/19/2021, 16:18:33",Sandy Carabio
3,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.70000,0.95957,0,0,0,0,3,1,5,4,4,4,35,"05/19/2021, 16:19:14",Sandy Carabio
4,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.99639,0,0,0,0,2,0,3,3,3,3,9,"05/19/2021, 16:19:34",Sandy Carabio
5,./mainpage/dataset/test_dir/0-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",74.40000,0.69475,1,0,1,0,3,0,3,3,3,3,19,"05/19/2021, 16:20:00",Sandy Carabio
6,./mainpage/dataset/test_dir/0-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.20000,0.78729,1,0,1,0,2,1,4,4,4,5,53,"05/19/2021, 16:21:03",Sandy Carabio
7,./mainpage/dataset/test_dir/0-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",54.40000,0.52071,0,0,0,0,3,0,3,3,3,3,12,"05/19/2021, 16:21:34",Sandy Carabio
8,./mainpage/dataset/test_dir/0-0-patient23938_study6_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.10000,0.78540,1,0,1,0,3,0,3,3,3,3,25,"05/19/2021, 16:22:25",Sandy Carabio
9,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.40000,0.71602,1,0,1,0,3,1,4,4,4,4,32,"05/19/2021, 16:23:13",Sandy Carabio
11,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.40000,0.74342,0,1,0,0,2,0,3,3,3,3,9,"05/19/2021, 16:25:19",Sandy Carabio
13,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.60000,0.96366,0,0,0,0,1,0,3,3,3,3,12,"05/19/2021, 16:26:42",Sandy Carabio
14,./mainpage/dataset/test_dir/0-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.60000,0.91314,1,1,1,0,1,0,3,3,3,3,12,"05/19/2021, 16:27:28",Sandy Carabio
15,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.95095,1,0,1,0,4,1,3,3,3,3,35,"05/19/2021, 16:28:49",Sandy Carabio
16,./mainpage/dataset/test_dir/1-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.10000,0.84978,1,1,1,0,1,0,3,3,3,3,12,"05/19/2021, 16:29:46",Sandy Carabio
17,./mainpage/dataset/test_dir/1-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.70000,0.66311,1,0,0,0,1,0,3,3,3,3,18,"05/19/2021, 16:30:42",Sandy Carabio
18,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.93862,1,1,1,0,1,1,2,2,2,2,30,"05/19/2021, 16:31:49",Sandy Carabio
19,./mainpage/dataset/test_dir/1-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.70000,0.97485,1,1,1,0,1,0,3,3,3,3,17,"05/19/2021, 16:32:21",Sandy Carabio
20,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.60000,0.97598,1,1,1,0,1,0,3,3,3,3,10,"05/19/2021, 16:33:29",Sandy Carabio
21,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.20000,0.88601,1,1,1,0,1,1,3,3,4,2,41,"05/19/2021, 16:34:29",Sandy Carabio
22,./mainpage/dataset/test_dir/1-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",71.30000,0.70740,1,0,0,0,1,0,3,3,3,3,20,"05/19/2021, 16:35:36",Sandy Carabio
23,./mainpage/dataset/test_dir/1-0-patient28621_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.70000,0.77459,1,0,0,0,1,0,3,3,3,3,11,"05/19/2021, 16:36:02",Sandy Carabio
24,./mainpage/dataset/test_dir/1-0-patient19503_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.60000,0.83965,0,0,0,0,1,1,2,4,4,1,44,"05/19/2021, 16:36:59",Sandy Carabio
25,./mainpage/dataset/test_dir/1-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.93277,1,0,1,0,1,0,3,3,3,3,16,"05/19/2021, 16:37:27",Sandy Carabio
26,./mainpage/dataset/test_dir/1-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",53.90000,0.54483,1,0,0,0,1,0,3,3,3,3,11,"05/19/2021, 16:37:49",Sandy Carabio
27,./mainpage/dataset/test_dir/1-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",96.40000,0.95332,1,1,0,0,1,1,2,4,4,1,35,"05/19/2021, 16:38:36",Sandy Carabio
28,./mainpage/dataset/test_dir/1-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",96.70000,0.92512,1,1,1,0,1,0,3,3,3,3,8,"05/19/2021, 16:39:02",Sandy Carabio
29,./mainpage/dataset/test_dir/1-0-patient14605_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",74.50000,0.73753,0,0,0,0,1,0,3,3,3,3,8,"05/19/2021, 16:39:32",Sandy Carabio
30,./mainpage/dataset/test_dir/1-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.785}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.80000,0.84811,1,0,1,0,2,1,2,4,5,1,46,"05/19/2021, 16:40:31",Sandy Carabio
