patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.69}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.77295,1,0,1,1,3,0,3,3,3,3,10,"05/17/2021, 23:59:52",randy
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.69}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.77295,1,0,1,1,3,0,3,3,3,3,14,"05/17/2021, 23:59:53",randy
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.69}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.77295,1,0,1,1,3,0,3,3,3,3,39,"05/18/2021, 00:00:13",randy
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.69}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.77295,1,0,1,0,3,0,3,3,3,3,75,"05/18/2021, 00:00:22",randy
1,./mainpage/dataset/test_dir/0-0-patient28534_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.69}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.77295,1,0,1,1,3,0,3,3,3,3,66,"05/18/2021, 00:00:29",randy
2,./mainpage/dataset/test_dir/0-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.715}""","""{\""0\"": 0.033075, \""1\"": 0.03}""",88.90000,0.91001,1,1,1,1,3,0,3,3,3,3,11,"05/18/2021, 00:01:08",randy
3,./mainpage/dataset/test_dir/0-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.715}""","""{\""0\"": 0.029767500000000002, \""1\"": 0.03}""",99.20000,0.99389,0,0,0,1,3,1,4,4,4,4,22,"05/18/2021, 00:01:59",randy
4,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.745}""","""{\""0\"": 0.026790750000000002, \""1\"": 0.03}""",96.30000,0.92007,1,1,1,1,3,0,3,3,3,3,8,"05/18/2021, 00:02:35",randy
5,./mainpage/dataset/test_dir/0-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.735}""","""{\""0\"": 0.024111675000000003, \""1\"": 0.03}""",89.80000,0.87710,1,0,1,1,3,0,3,3,3,3,9,"05/18/2021, 00:03:11",randy
6,./mainpage/dataset/test_dir/0-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.725}""","""{\""0\"": 0.025317258750000005, \""1\"": 0.03}""",100.00000,0.98115,0,0,0,1,4,1,4,4,4,5,28,"05/18/2021, 00:04:08",randy
