patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",72.90000,0.80354,0,0,0,0,3,0,3,3,3,3,22,"05/19/2021, 17:25:50",M
2,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.60000,0.89344,0,0,0,0,3,0,3,3,3,3,10,"05/19/2021, 17:26:10",M
3,./mainpage/dataset/test_dir/0-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.60000,0.90264,1,1,0,0,3,0,3,3,3,3,9,"05/19/2021, 17:26:25",M
4,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",51.40000,0.54151,0,0,1,0,3,0,3,3,3,3,11,"05/19/2021, 17:26:44",M
5,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.10000,0.94122,0,0,0,0,3,0,3,3,3,3,10,"05/19/2021, 17:27:01",M
6,./mainpage/dataset/test_dir/0-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",61.40000,0.68844,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:27:14",M
7,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.70000,0.77365,1,1,1,0,3,0,3,3,3,3,6,"05/19/2021, 17:27:27",M
8,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",94.70000,0.97482,0,0,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:27:42",M
9,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.90000,0.96675,1,1,1,0,3,0,3,3,3,3,6,"05/19/2021, 17:27:54",M
10,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",61.50000,0.67438,0,0,1,0,3,0,3,3,3,3,10,"05/19/2021, 17:28:11",M
