patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
2,./mainpage/dataset/test_dir/0-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",79.80000,0.77961,1,1,1,0,3,0,3,3,3,3,7,"05/17/2021, 20:49:46",Sue
4,./mainpage/dataset/test_dir/0-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.10000,0.81542,1,1,1,0,4,0,3,3,3,3,9,"05/17/2021, 20:50:23",Sue
5,./mainpage/dataset/test_dir/0-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.50000,0.93062,1,1,1,0,2,0,3,3,3,3,6,"05/17/2021, 20:50:38",Sue
6,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",79.30000,0.79995,1,1,1,0,2,1,5,3,4,4,29,"05/17/2021, 20:51:14",Sue
7,./mainpage/dataset/test_dir/0-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.70000,0.84041,1,1,1,0,3,0,3,3,3,3,14,"05/17/2021, 20:51:43",Sue
8,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",59.60000,0.59700,1,0,1,0,4,0,3,3,3,3,7,"05/17/2021, 20:52:02",Sue
9,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",53.20000,0.53377,1,0,0,0,3,1,3,3,4,3,20,"05/17/2021, 20:52:30",Sue
10,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.80000,0.94700,0,0,0,0,2,0,3,3,3,3,7,"05/17/2021, 20:52:45",Sue
11,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98650,1,1,1,0,3,0,3,3,3,3,6,"05/17/2021, 20:53:01",Sue
12,./mainpage/dataset/test_dir/1-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.755}""","""{\""0\"": 0.03, \""1\"": 0.03}""",85.40000,0.87018,0,0,0,0,3,1,3,3,4,3,20,"05/17/2021, 20:53:34",Sue
