patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.40000,0.96870,0,0,0,0,3,0,3,3,3,3,24,"05/19/2021, 18:09:43",Brianna
2,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.90000,0.83580,1,0,1,0,3,0,3,3,3,3,10,"05/19/2021, 18:10:09",Brianna
3,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.20000,0.94651,1,1,1,0,3,1,3,3,2,4,34,"05/19/2021, 18:11:01",Brianna
4,./mainpage/dataset/test_dir/0-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.60000,0.83521,1,0,0,0,2,0,3,3,3,3,11,"05/19/2021, 18:11:25",Brianna
5,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.20000,0.96379,0,0,0,0,3,0,3,3,3,3,11,"05/19/2021, 18:11:52",Brianna
6,./mainpage/dataset/test_dir/0-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",70.20000,0.65519,1,0,0,0,2,1,4,3,3,3,51,"05/19/2021, 18:12:57",Brianna
7,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.30000,0.92206,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 18:13:22",Brianna
8,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.20000,0.93932,0,0,0,0,3,0,3,3,3,3,5,"05/19/2021, 18:13:40",Brianna
9,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",99.70000,0.95560,0,0,0,0,3,1,4,4,3,4,28,"05/19/2021, 18:14:19",Brianna
10,./mainpage/dataset/test_dir/0-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98379,0,0,0,0,4,0,3,3,3,3,6,"05/19/2021, 18:14:38",Brianna
11,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.20000,0.87704,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 18:14:56",Brianna
12,./mainpage/dataset/test_dir/1-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",63.30000,0.65490,1,0,1,0,3,1,4,4,3,3,45,"05/19/2021, 18:15:54",Brianna
13,./mainpage/dataset/test_dir/1-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.70000,0.88651,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 18:16:18",Brianna
14,./mainpage/dataset/test_dir/0-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.77}""","""{\""0\"": 0.03, \""1\"": 0.03}""",64.70000,0.64162,0,1,0,1,3,0,3,3,3,3,6,"05/19/2021, 18:17:10",Brianna
15,./mainpage/dataset/test_dir/1-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.745}""","""{\""0\"": 0.0315, \""1\"": 0.03}""",51.70000,0.51332,0,0,1,0,3,1,3,3,3,3,38,"05/19/2021, 18:18:03",Brianna
