patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.90000,0.89799,0,0,1,0,3,0,3,3,3,3,76,"05/19/2021, 16:21:20",Margaret
1,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.90000,0.89799,0,0,1,0,3,0,3,3,3,3,79,"05/19/2021, 16:21:22",Margaret
3,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.97384,1,1,1,0,3,1,5,5,5,5,38,"05/19/2021, 16:22:43",Margaret
3,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.97384,1,1,1,0,3,1,5,5,5,5,42,"05/19/2021, 16:22:46",Margaret
4,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.50000,0.87628,1,1,1,0,3,0,3,3,3,3,11,"05/19/2021, 16:23:12",Margaret
5,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",74.80000,0.83857,1,0,1,0,3,0,3,3,3,3,10,"05/19/2021, 16:23:33",Margaret
6,./mainpage/dataset/test_dir/0-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.80000,0.80847,1,0,1,0,3,1,4,4,2,4,28,"05/19/2021, 16:24:17",Margaret
7,./mainpage/dataset/test_dir/0-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",52.40000,0.59803,1,0,0,0,3,0,3,3,3,3,9,"05/19/2021, 16:24:45",Margaret
8,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",85.40000,0.91377,1,0,0,0,3,0,3,3,3,3,22,"05/19/2021, 16:25:20",Margaret
10,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.40000,0.98337,0,0,0,0,3,0,3,3,3,3,13,"05/19/2021, 16:26:11",Margaret
12,./mainpage/dataset/test_dir/1-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.40000,0.94637,1,0,1,0,3,1,4,4,4,4,33,"05/19/2021, 16:27:37",Margaret
14,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.10000,0.72781,0,0,0,0,3,0,3,3,3,3,16,"05/19/2021, 16:28:47",Margaret
14,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.10000,0.72781,0,0,0,0,3,0,3,3,3,3,17,"05/19/2021, 16:28:47",Margaret
16,./mainpage/dataset/test_dir/1-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",73.70000,0.74683,1,0,1,0,3,0,3,3,3,3,14,"05/19/2021, 16:29:46",Margaret
20,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",72.00000,0.64880,1,0,1,0,3,0,3,3,3,3,13,"05/19/2021, 16:31:04",Margaret
20,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",72.00000,0.64880,1,0,1,0,3,0,3,3,3,3,18,"05/19/2021, 16:31:11",Margaret
23,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",64.40000,0.67329,1,0,0,0,3,0,3,3,3,3,19,"05/19/2021, 16:32:04",Margaret
24,./mainpage/dataset/test_dir/1-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",88.90000,0.93661,1,1,1,0,3,1,2,4,4,4,36,"05/19/2021, 16:33:06",Margaret
26,./mainpage/dataset/test_dir/1-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.755}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.50000,0.91156,1,1,0,0,3,0,3,3,3,3,11,"05/19/2021, 16:33:49",Margaret
