patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.00000,0.90157,0,0,0,0,3,0,3,3,3,3,18,"05/18/2021, 00:29:13",John
2,./mainpage/dataset/test_dir/0-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.20000,0.73730,1,0,0,0,2,0,3,3,3,3,27,"05/18/2021, 00:29:53",John
3,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",56.30000,0.58749,1,0,1,0,3,1,3,1,3,4,60,"05/18/2021, 00:31:07",John
4,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.70000,0.66827,1,0,0,1,2,0,3,3,3,3,18,"05/18/2021, 00:31:56",John
5,./mainpage/dataset/test_dir/0-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.80000,0.90962,1,1,1,0,3,0,3,3,3,3,12,"05/18/2021, 00:32:23",John
6,./mainpage/dataset/test_dir/0-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.40000,0.94343,1,1,1,0,3,1,3,3,2,4,32,"05/18/2021, 00:33:06",John
7,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.20000,0.93403,1,1,1,0,3,0,3,3,3,3,8,"05/18/2021, 00:33:26",John
8,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",86.00000,0.89640,1,1,1,0,3,0,3,3,3,3,8,"05/18/2021, 00:33:46",John
9,./mainpage/dataset/test_dir/0-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",59.90000,0.61234,0,0,0,1,3,1,3,3,3,4,32,"05/18/2021, 00:34:44",John
10,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.75}""","""{\""0\"": 0.027, \""1\"": 0.03}""",68.20000,0.69997,1,0,1,1,3,0,3,3,3,3,6,"05/18/2021, 00:35:18",John
