patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.94842,1,1,0,0,3,0,3,3,3,3,11,"05/19/2021, 16:49:24",Joe
2,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",59.10000,0.62966,0,0,0,0,3,0,3,3,3,3,10,"05/19/2021, 16:49:44",Joe
3,./mainpage/dataset/test_dir/0-1-patient53848_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.40000,0.97326,1,1,0,0,3,0,3,3,3,3,9,"05/19/2021, 16:49:59",Joe
4,./mainpage/dataset/test_dir/0-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.70000,0.88089,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 16:50:10",Joe
5,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.30000,0.95571,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 16:50:35",Joe
6,./mainpage/dataset/test_dir/0-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.80000,0.87442,1,1,1,0,3,0,3,3,3,3,10,"05/19/2021, 16:50:55",Joe
7,./mainpage/dataset/test_dir/0-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",98.30000,0.98039,0,0,0,0,3,0,3,3,3,3,4,"05/19/2021, 16:51:05",Joe
8,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.10000,0.91534,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 16:51:21",Joe
9,./mainpage/dataset/test_dir/0-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",58.50000,0.51871,1,0,0,0,3,0,3,3,3,3,5,"05/19/2021, 16:51:35",Joe
10,./mainpage/dataset/test_dir/0-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.00000,0.91772,1,0,0,0,3,0,3,3,3,3,5,"05/19/2021, 16:51:47",Joe
11,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.60000,0.96715,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 16:51:58",Joe
12,./mainpage/dataset/test_dir/0-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.80000,0.84603,1,1,0,0,3,0,3,3,3,3,5,"05/19/2021, 16:52:10",Joe
13,./mainpage/dataset/test_dir/1-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",57.00000,0.53473,0,1,0,0,3,0,3,3,3,3,5,"05/19/2021, 16:52:23",Joe
14,./mainpage/dataset/test_dir/0-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.60000,0.88306,1,1,1,0,3,0,3,3,3,3,4,"05/19/2021, 16:52:37",Joe
15,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.30000,0.71871,1,1,0,0,3,0,3,3,3,3,9,"05/19/2021, 16:52:55",Joe
16,./mainpage/dataset/test_dir/0-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.75}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.80000,0.86095,1,1,0,0,3,0,3,3,3,3,6,"05/19/2021, 16:53:07",Joe
