patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",62.50000,0.69974,0,1,1,0,3,0,3,3,3,3,43,"05/23/2021, 18:39:50",Joseph
2,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",63.10000,0.58857,0,0,0,0,3,0,3,3,3,3,19,"05/23/2021, 18:40:23",Joseph
3,./mainpage/dataset/test_dir/0-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",55.40000,0.57739,0,0,1,0,3,0,3,3,3,3,13,"05/23/2021, 18:40:46",Joseph
4,./mainpage/dataset/test_dir/0-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.99230,0,0,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:41:01",Joseph
5,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.97333,0,0,0,0,3,0,3,3,3,3,17,"05/23/2021, 18:41:26",Joseph
6,./mainpage/dataset/test_dir/0-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.00000,0.94524,0,0,1,0,3,0,3,3,3,3,29,"05/23/2021, 18:42:03",Joseph
7,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.00000,0.97635,1,1,1,0,3,0,3,3,3,3,12,"05/23/2021, 18:42:21",Joseph
8,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.97004,0,0,1,0,3,0,3,3,3,3,16,"05/23/2021, 18:42:44",Joseph
9,./mainpage/dataset/test_dir/0-0-patient15372_study2_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.10000,0.83270,0,0,0,0,3,0,3,3,3,3,6,"05/23/2021, 18:42:54",Joseph
10,./mainpage/dataset/test_dir/0-0-patient39155_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.83}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.00000,0.86596,0,0,0,0,3,0,3,3,3,3,7,"05/23/2021, 18:43:07",Joseph
