patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient19503_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.20000,0.89927,0,0,0,0,5,0,3,3,3,3,22,"05/17/2021, 21:16:27",Kevin
2,./mainpage/dataset/test_dir/0-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",87.30000,0.89140,1,1,1,0,4,0,3,3,3,3,11,"05/17/2021, 21:16:51",Kevin
3,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.20000,0.96082,1,1,1,0,4,1,3,1,1,5,43,"05/17/2021, 21:17:44",Kevin
4,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.40000,0.96996,0,0,0,0,5,0,3,3,3,3,9,"05/17/2021, 21:18:00",Kevin
5,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.90000,0.94024,1,1,1,0,5,0,3,3,3,3,8,"05/17/2021, 21:18:19",Kevin
6,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.90000,0.73407,0,0,0,0,5,1,3,1,1,5,30,"05/17/2021, 21:19:00",Kevin
7,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.90000,0.80862,0,0,0,0,5,0,3,3,3,3,9,"05/17/2021, 21:19:16",Kevin
8,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.70000,0.66540,1,0,1,0,4,0,3,3,3,3,9,"05/17/2021, 21:19:32",Kevin
9,./mainpage/dataset/test_dir/0-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.70000,0.94050,1,1,1,0,4,1,4,1,1,5,31,"05/17/2021, 21:20:12",Kevin
10,./mainpage/dataset/test_dir/0-0-patient23938_study6_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.10000,0.86060,1,0,1,0,5,0,3,3,3,3,7,"05/17/2021, 21:20:25",Kevin
