patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98460,1,1,1,1,3,0,3,3,3,3,59,"05/17/2021, 20:37:39",Jeff
1,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98460,1,1,1,0,3,0,3,3,3,3,107,"05/17/2021, 20:37:41",Jeff
1,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98460,1,1,1,1,3,0,3,3,3,3,63,"05/17/2021, 20:38:05",Jeff
1,./mainpage/dataset/test_dir/0-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.745}""","""{\""0\"": 0.03, \""1\"": 0.03}""",100.00000,0.98460,1,1,1,1,3,0,3,3,3,3,72,"05/17/2021, 20:38:13",Jeff
1,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.71}""","""{\""0\"": 0.027, \""1\"": 0.03}""",82.70000,0.80626,0,0,0,1,5,0,3,3,3,3,20,"05/17/2021, 20:38:56",Jeff
2,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.735}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",50.00000,0.46993,1,0,0,0,3,0,3,3,3,3,43,"05/17/2021, 20:54:27",Jeff
2,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.735}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",50.00000,0.46993,1,0,0,1,3,0,3,3,3,3,15,"05/17/2021, 20:54:48",Jeff
2,./mainpage/dataset/test_dir/0-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.735}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",50.00000,0.46993,1,0,1,1,3,0,3,3,3,3,106,"05/17/2021, 20:55:46",Jeff
3,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.73}""","""{\""0\"": 0.025515, \""1\"": 0.03}""",65.10000,0.67861,0,0,0,1,3,1,3,4,2,5,30,"05/17/2021, 20:56:53",Jeff
4,./mainpage/dataset/test_dir/0-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.72}""","""{\""0\"": 0.0229635, \""1\"": 0.03}""",79.50000,0.80307,0,0,0,1,3,0,3,3,3,3,16,"05/17/2021, 20:57:53",Jeff
5,./mainpage/dataset/test_dir/0-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.775}""","""{\""0\"": 0.020667150000000002, \""1\"": 0.03}""",80.80000,0.83885,0,0,0,1,4,0,3,3,3,3,9,"05/17/2021, 20:58:52",Jeff
7,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.78}""","""{\""0\"": 0.018600435000000002, \""1\"": 0.03}""",100.00000,0.98734,1,1,1,1,3,0,3,3,3,3,7,"05/17/2021, 21:01:01",Jeff
8,./mainpage/dataset/test_dir/0-0-patient15372_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.795}""","""{\""0\"": 0.016740391500000004, \""1\"": 0.03}""",98.60000,0.97241,0,0,0,1,5,0,3,3,3,3,8,"05/17/2021, 21:01:46",Jeff
9,./mainpage/dataset/test_dir/0-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.74}""","""{\""0\"": 0.015066352350000003, \""1\"": 0.03}""",98.10000,0.99844,1,1,1,1,3,1,5,4,4,5,39,"05/17/2021, 21:03:20",Jeff
10,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.71}""","""{\""0\"": 0.013559717115000003, \""1\"": 0.03}""",71.20000,0.73917,1,1,1,1,3,0,3,3,3,3,555,"05/17/2021, 21:13:30",Jeff
11,./mainpage/dataset/test_dir/0-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.77}""","""{\""0\"": 0.012203745403500003, \""1\"": 0.03}""",90.40000,0.91050,1,1,1,1,3,0,3,3,3,3,6,"05/17/2021, 21:16:54",Jeff
12,./mainpage/dataset/test_dir/1-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.79}""","""{\""0\"": 0.010983370863150002, \""1\"": 0.03}""",73.90000,0.78095,0,0,0,1,4,1,4,4,4,4,11,"05/17/2021, 21:17:46",Jeff
13,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.79}""","""{\""0\"": 0.010983370863150002, \""1\"": 0.027}""",78.20000,0.76916,0,1,0,1,5,0,3,3,3,3,11,"05/17/2021, 21:18:31",Jeff
14,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.765}""","""{\""0\"": 0.011532539406307503, \""1\"": 0.027}""",97.70000,0.97441,1,1,1,1,5,0,3,3,3,3,6,"05/17/2021, 21:19:08",Jeff
