patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.50000,0.97523,1,1,1,0,3,0,3,3,3,3,37,"05/23/2021, 20:12:36",Joie
2,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",71.10000,0.72208,0,0,0,1,3,0,3,3,3,3,11,"05/23/2021, 20:13:27",Joie
2,./mainpage/dataset/test_dir/0-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",71.10000,0.72208,0,0,0,1,3,0,3,3,3,3,29,"05/23/2021, 20:13:40",Joie
3,./mainpage/dataset/test_dir/0-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.765}""","""{\""0\"": 0.027, \""1\"": 0.03}""",92.40000,0.90387,1,1,1,0,3,1,3,3,2,4,52,"05/23/2021, 20:14:46",Joie
4,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.765}""","""{\""0\"": 0.027, \""1\"": 0.03}""",57.10000,0.61756,0,0,0,1,3,0,3,3,3,3,15,"05/23/2021, 20:15:31",Joie
5,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.75}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",80.00000,0.79568,1,0,1,0,3,0,3,3,3,3,27,"05/23/2021, 20:16:11",Joie
6,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.75}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",96.40000,0.95238,1,1,1,0,3,1,3,2,2,4,54,"05/23/2021, 20:17:20",Joie
7,./mainpage/dataset/test_dir/0-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.75}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",60.00000,0.60816,1,0,0,1,2,0,3,3,3,3,22,"05/23/2021, 20:18:10",Joie
8,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",61.60000,0.59810,0,0,0,1,3,0,3,3,3,3,15,"05/23/2021, 20:18:53",Joie
9,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.02187, \""1\"": 0.03}""",90.70000,0.91990,0,0,0,0,2,1,3,2,2,4,48,"05/23/2021, 20:19:54",Joie
