patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",85.70000,0.84370,0,0,0,0,3,0,3,3,3,3,43,"05/12/2021, 01:57:55",Daniel
2,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",57.90000,0.58264,0,0,1,0,3,0,3,3,3,3,15,"05/12/2021, 01:58:35",Daniel
3,./mainpage/dataset/test_dir/0-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.73}""","""{\""0\"": 0.03, \""1\"": 0.03}""",92.20000,0.94596,1,1,1,1,3,1,3,4,4,5,60,"05/12/2021, 02:00:17",Daniel
4,./mainpage/dataset/test_dir/0-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",94.90000,0.94343,1,1,1,1,3,0,3,3,3,3,24,"05/12/2021, 02:01:13",Daniel
5,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.71}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",69.30000,0.70565,0,0,0,0,4,0,3,3,3,3,22,"05/12/2021, 02:01:49",Daniel
6,./mainpage/dataset/test_dir/0-0-patient45194_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.71}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",50.00000,0.50122,0,0,0,1,3,1,4,2,4,5,100,"05/12/2021, 02:04:01",Daniel
7,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.75}""","""{\""0\"": 0.02187, \""1\"": 0.03}""",67.00000,0.70788,0,0,0,0,4,0,3,3,3,3,38,"05/12/2021, 02:05:11",Daniel
8,./mainpage/dataset/test_dir/0-0-patient49349_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.75}""","""{\""0\"": 0.02187, \""1\"": 0.03}""",78.40000,0.76481,1,0,1,1,3,0,3,3,3,3,17,"05/12/2021, 02:06:17",Daniel
9,./mainpage/dataset/test_dir/0-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.73}""","""{\""0\"": 0.0229635, \""1\"": 0.03}""",74.00000,0.71323,1,0,1,1,3,1,4,2,4,5,87,"05/12/2021, 02:10:40",Daniel
10,./mainpage/dataset/test_dir/0-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.735}""","""{\""0\"": 0.024111675000000003, \""1\"": 0.03}""",91.30000,0.96408,1,1,0,0,2,0,3,3,3,3,28,"05/12/2021, 02:11:35",Daniel
