patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
1,./mainpage/dataset/test_dir/0-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",89.60000,0.85730,0,0,0,0,3,0,3,3,3,3,11,"05/17/2021, 21:34:01",Dan
2,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.50000,0.90878,1,1,1,0,3,0,3,3,3,3,10,"05/17/2021, 21:34:20",Dan
3,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.80000,0.88774,0,0,0,0,3,1,3,3,4,5,32,"05/17/2021, 21:35:04",Dan
4,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.10000,0.69982,1,1,1,0,5,0,3,3,3,3,13,"05/17/2021, 21:35:23",Dan
5,./mainpage/dataset/test_dir/0-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",68.10000,0.63331,1,0,0,0,1,0,3,3,3,3,11,"05/17/2021, 21:35:40",Dan
6,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.90000,0.97595,1,1,1,0,3,1,3,4,4,4,18,"05/17/2021, 21:36:08",Dan
7,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.53775,1,0,0,0,1,0,3,3,3,3,10,"05/17/2021, 21:36:24",Dan
8,./mainpage/dataset/test_dir/0-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.10000,0.71716,0,0,0,0,3,0,3,3,3,3,7,"05/17/2021, 21:36:37",Dan
9,./mainpage/dataset/test_dir/0-0-patient15372_study2_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.60000,0.73740,1,0,0,0,2,1,2,5,4,4,22,"05/17/2021, 21:37:07",Dan
10,./mainpage/dataset/test_dir/0-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.90000,0.89171,0,0,0,0,3,0,3,3,3,3,4,"05/17/2021, 21:37:18",Dan
11,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",69.20000,0.66404,0,1,0,0,3,0,3,3,3,3,6,"05/17/2021, 21:37:32",Dan
12,./mainpage/dataset/test_dir/0-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.40000,0.77564,1,1,1,0,3,1,3,4,4,4,12,"05/17/2021, 21:37:52",Dan
13,./mainpage/dataset/test_dir/0-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.10000,0.77595,1,1,1,0,4,0,3,3,3,3,20,"05/17/2021, 21:38:18",Dan
14,./mainpage/dataset/test_dir/1-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.70000,0.88600,1,0,1,0,3,0,3,3,3,3,5,"05/17/2021, 21:38:32",Dan
15,./mainpage/dataset/test_dir/0-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.80000,0.94929,0,0,0,0,3,1,3,4,4,4,12,"05/17/2021, 21:38:50",Dan
16,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.70000,0.95588,1,1,1,0,3,0,3,3,3,3,6,"05/17/2021, 21:39:02",Dan
17,./mainpage/dataset/test_dir/0-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",90.60000,0.96346,0,0,0,0,2,0,3,3,3,3,6,"05/17/2021, 21:39:17",Dan
18,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.80000,0.93338,1,1,1,0,3,1,3,4,5,4,17,"05/17/2021, 21:39:40",Dan
19,./mainpage/dataset/test_dir/1-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.70000,0.61768,0,0,0,0,3,0,3,3,3,3,4,"05/17/2021, 21:39:51",Dan
20,./mainpage/dataset/test_dir/1-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.90000,0.84100,1,1,1,0,3,0,3,3,3,3,11,"05/17/2021, 21:40:08",Dan
21,./mainpage/dataset/test_dir/1-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.40000,0.89728,1,1,1,0,3,1,4,5,5,5,15,"05/17/2021, 21:40:29",Dan
22,./mainpage/dataset/test_dir/1-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",85.70000,0.88574,1,1,1,0,3,0,3,3,3,3,5,"05/17/2021, 21:40:41",Dan
23,./mainpage/dataset/test_dir/1-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",97.20000,0.95434,1,1,1,0,3,0,3,3,3,3,4,"05/17/2021, 21:40:51",Dan
24,./mainpage/dataset/test_dir/1-0-patient16791_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.90000,0.82971,1,0,1,0,3,1,4,5,4,4,26,"05/17/2021, 21:41:23",Dan
25,./mainpage/dataset/test_dir/1-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.40000,0.85061,1,1,1,0,3,0,3,3,3,3,4,"05/17/2021, 21:41:33",Dan
26,./mainpage/dataset/test_dir/1-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.10000,0.92488,1,0,1,0,3,0,3,3,3,3,4,"05/17/2021, 21:41:43",Dan
27,./mainpage/dataset/test_dir/1-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",68.40000,0.76029,1,0,0,0,2,1,3,4,4,3,14,"05/17/2021, 21:42:03",Dan
28,./mainpage/dataset/test_dir/1-1-patient26792_study9_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",99.20000,0.95297,1,1,1,0,3,0,3,3,3,3,4,"05/17/2021, 21:42:13",Dan
29,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.835, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.20000,0.76450,1,0,0,0,2,0,3,3,3,3,5,"05/17/2021, 21:42:24",Dan
